sentence,sentence_fragment,model,condition,n_tokens_sentence,n_tokens_word,prob,surprisal,final_word,n_params
The only ones who want me for my body are mosquitoes.,The only ones who want me for my body are,EleutherAI/pythia-1.4b,J,11,1,2.3730932298349217e-05,15.362871694773713, mosquitoes,1414647808
The only person who sticks closer to you in adversity than a friend is a creditor.,The only person who sticks closer to you in adversity than a friend is a,EleutherAI/pythia-1.4b,J,17,1,0.00014008964353706688,12.801362074530068, creditor,1414647808
The only person who sticks closer to you in adversity than a friend is a spouse.,The only person who sticks closer to you in adversity than a friend is a,EleutherAI/pythia-1.4b,S,17,1,0.010662658140063286,6.551289051167318, spouse,1414647808
The only place where you can find people who spend all their time minding their own business is the bank.,The only place where you can find people who spend all their time minding their own business is the,EleutherAI/pythia-1.4b,S,21,1,0.0006801727577112615,10.52181115518838, bank,1414647808
The only place where you can find people who spend all their time minding their own business is the cemetery.,The only place where you can find people who spend all their time minding their own business is the,EleutherAI/pythia-1.4b,J,21,1,0.0008230126113630831,10.246797841719586, cemetery,1414647808
The only thing money can't buy is generosity.,The only thing money can't buy is,EleutherAI/pythia-1.4b,S,9,1,4.596931466949172e-05,14.408969316446024, generosity,1414647808
The only thing money can't buy is poverty.,The only thing money can't buy is,EleutherAI/pythia-1.4b,J,9,1,0.0003694867482408881,11.402189756964196, poverty,1414647808
The only time my father ever raised a hand to his children was in discipline.,The only time my father ever raised a hand to his children was in,EleutherAI/pythia-1.4b,S,15,1,0.0005333192530088127,10.872712968800313, discipline,1414647808
The only time my father ever raised a hand to his children was in self-defense.,The only time my father ever raised a hand to his children was in,EleutherAI/pythia-1.4b,J,17,3,0.007706242613494396,7.019756677982635, self-defense,1414647808
The paint turned out to be the wrong color.,The paint turned out to be the wrong,EleutherAI/pythia-1.4b,E,9,1,0.6041614413261414,0.7269939832853848, color,1414647808
The painter used water-based paint for the interior of the house but enamel for the exterior.,The painter used water-based paint for the interior of the house but enamel for the,EleutherAI/pythia-1.4b,E,18,1,0.6714240312576294,0.5747039207417419, exterior,1414647808
The penalty for dishonesty is the disgrace of dying rich.,The penalty for dishonesty is the disgrace of dying,EleutherAI/pythia-1.4b,J,11,1,0.00025313234073109925,11.947820538510582, rich,1414647808
The penalty for dishonesty is the disgrace of dying unloved.,The penalty for dishonesty is the disgrace of dying,EleutherAI/pythia-1.4b,S,12,2,6.940020830370486e-05,13.814700481398823, unloved,1414647808
The perfect companion to a vegetarian dinner is a salad.,The perfect companion to a vegetarian dinner is a,EleutherAI/pythia-1.4b,S,10,1,0.05757538974285126,4.118403917744001, salad,1414647808
The perfect companion to a vegetarian dinner is a steak.,The perfect companion to a vegetarian dinner is a,EleutherAI/pythia-1.4b,J,10,1,0.0032017379999160767,8.286929028552697, steak,1414647808
The policeman saw him throw the bottle out the window and gave him a ticket for littering.,The policeman saw him throw the bottle out the window and gave him a ticket for,EleutherAI/pythia-1.4b,E,18,2,0.20150816440582275,2.311089801994307, littering,1414647808
The Republican candidate won the election by a landslide.,The Republican candidate won the election by a,EleutherAI/pythia-1.4b,E,11,3,0.09121508151292801,3.454583810285212, landslide,1414647808
The rodeo champion was quite proud of his big silver belt buckle.,The rodeo champion was quite proud of his big silver belt,EleutherAI/pythia-1.4b,E,14,2,0.46301954984664917,1.1108549859129286, buckle,1414647808
The show had one act that was really offbeat: the clowns.,The show had one act that was really offbeat: the,EleutherAI/pythia-1.4b,S,14,2,0.00022073311265558004,12.145409311868189, clowns,1414647808
The show had one act that was really offbeat: the singer.,The show had one act that was really offbeat: the,EleutherAI/pythia-1.4b,J,13,1,0.0069021121598780155,7.1787463667876645, singer,1414647808
The surgeon tried vainly to save his patient.,The surgeon tried vainly to save his,EleutherAI/pythia-1.4b,E,9,1,0.179586723446846,2.4772473969541293, patient,1414647808
The teacher wrote the problem on the board.,The teacher wrote the problem on the,EleutherAI/pythia-1.4b,E,8,1,0.6809881329536438,0.554298437146492, board,1414647808
The terrorists planted a bomb in the airport and four people were killed in the explosion.,The terrorists planted a bomb in the airport and four people were killed in the,EleutherAI/pythia-1.4b,E,16,1,0.114616259932518,3.1251163696407347, explosion,1414647808
The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little finding.,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little,EleutherAI/pythia-1.4b,J,21,1,6.492884131148458e-05,13.910781010475858, finding,1414647808
The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little sightseeing.,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little,EleutherAI/pythia-1.4b,S,22,2,0.006003986112773418,7.379863644654867, sightseeing,1414647808
The victim was rushed to the hospital in an ambulance.,The victim was rushed to the hospital in an,EleutherAI/pythia-1.4b,E,10,1,0.6259717345237732,0.6758305805138675, ambulance,1414647808
The visitor stared at the grandfather clock and seemed almost hypnotized by the swinging of the pendulum.,The visitor stared at the grandfather clock and seemed almost hypnotized by the swinging of the,EleutherAI/pythia-1.4b,E,19,2,0.5256101489067078,0.9279349622331716, pendulum,1414647808
The whole town came to hear their mayor speak.,The whole town came to hear their mayor,EleutherAI/pythia-1.4b,E,9,1,0.14892718195915222,2.7473209984643483, speak,1414647808
The wind was so strong it blew out three fuses.,The wind was so strong it blew out three,EleutherAI/pythia-1.4b,J,11,2,0.00019839993910863996,12.299300796605289, fuses,1414647808
The wind was so strong it blew out three streetlights.,The wind was so strong it blew out three,EleutherAI/pythia-1.4b,S,11,2,0.0002884704153984785,11.759289011273038, streetlights,1414647808
The woman in the grocery store was handing out free samples.,The woman in the grocery store was handing out free,EleutherAI/pythia-1.4b,E,11,1,0.13754865527153015,2.86198605950498, samples,1414647808
The woman who has her husband eating out of her hand must save a lot of dishwashing.,The woman who has her husband eating out of her hand must save a lot of,EleutherAI/pythia-1.4b,J,19,3,4.754449491883861e-06,17.682290265316706, dishwashing,1414647808
The woman who has her husband eating out of her hand must save a lot of heartbreak.,The woman who has her husband eating out of her hand must save a lot of,EleutherAI/pythia-1.4b,S,18,2,0.00017098122043535113,12.513874502816124, heartbreak,1414647808
There were over a hundred trees in the apple orchard.,There were over a hundred trees in the apple,EleutherAI/pythia-1.4b,E,11,2,0.8241652846336365,0.27899439897301365, orchard,1414647808
They planned to dig a tunnel in order to escape.,They planned to dig a tunnel in order to,EleutherAI/pythia-1.4b,E,10,1,0.03604865446686745,4.793910778580616, escape,1414647808
They redecorated the bar with new drunks.,They redecorated the bar with new,EleutherAI/pythia-1.4b,J,10,2,6.528913672809722e-06,17.224725603467807, drunks,1414647808
They redecorated the bar with new wood.,They redecorated the bar with new,EleutherAI/pythia-1.4b,S,9,1,0.015130807645618916,6.046367192621181, wood,1414647808
They went to Las Vegas and got married in one of those quickie wedding chapels.,They went to Las Vegas and got married in one of those quickie wedding,EleutherAI/pythia-1.4b,E,17,2,0.011989052407443523,6.3821385544676765, chapels,1414647808
This fall two things are turning yellow: trees and bushes.,This fall two things are turning yellow: trees and,EleutherAI/pythia-1.4b,S,11,1,0.00033890653867274523,11.526824907909772, bushes,1414647808
This fall two things are turning yellow: trees and investors.,This fall two things are turning yellow: trees and,EleutherAI/pythia-1.4b,J,11,1,8.65440506458981e-06,16.818133922449412, investors,1414647808
"This house comes with a lot of extras, mostly termites.","This house comes with a lot of extras, mostly",EleutherAI/pythia-1.4b,J,12,2,1.5290726196326432e-06,19.31891164366143, termites,1414647808
"This house comes with a lot of extras, mostly upgrades.","This house comes with a lot of extras, mostly",EleutherAI/pythia-1.4b,S,11,1,0.0029993560165166855,8.381131507777557, upgrades,1414647808
"This new computer works so quickly, it comes complete with games.","This new computer works so quickly, it comes complete with",EleutherAI/pythia-1.4b,S,12,1,0.002868466544896364,8.445504592816032, games,1414647808
"This new computer works so quickly, it comes complete with ulcers.","This new computer works so quickly, it comes complete with",EleutherAI/pythia-1.4b,J,12,1,3.6986357088153454e-08,24.688431547570982, ulcers,1414647808
"Though most people think it's Rome, the world's most beloved capital is actually dollars.","Though most people think it's Rome, the world's most beloved capital is actually",EleutherAI/pythia-1.4b,J,17,1,1.1451755881353165e-06,19.735999747674043, dollars,1414647808
"Though most people think it's Rome, the world's most beloved capital is actually Vienna.","Though most people think it's Rome, the world's most beloved capital is actually",EleutherAI/pythia-1.4b,S,17,1,0.01289051491767168,6.277546295793231, Vienna,1414647808
Three people were killed in a major highway accident.,Three people were killed in a major highway,EleutherAI/pythia-1.4b,E,9,1,0.2432437688112259,2.039525247004458, accident,1414647808
Tim threw a rock and broke the window.,Tim threw a rock and broke the,EleutherAI/pythia-1.4b,E,8,1,0.35535117983818054,1.4926826055391909, window,1414647808
"To clothe one soldier, it takes the wool from two sheep and the hides from three animals.","To clothe one soldier, it takes the wool from two sheep and the hides from three",EleutherAI/pythia-1.4b,S,19,1,0.016400888562202454,5.9300822109340166, animals,1414647808
"To clothe one soldier, it takes the wool from two sheep and the hides from three taxpayers.","To clothe one soldier, it takes the wool from two sheep and the hides from three",EleutherAI/pythia-1.4b,J,19,1,2.3094573009529995e-07,22.045942791448628, taxpayers,1414647808
"To get something done, a committee should consist of no more than three people, two of whom are dead.","To get something done, a committee should consist of no more than three people, two of whom are",EleutherAI/pythia-1.4b,J,21,1,6.492234388133511e-05,13.910925388214869, dead,1414647808
"To get something done, a committee should consist of no more than three people, two of whom are workers.","To get something done, a committee should consist of no more than three people, two of whom are",EleutherAI/pythia-1.4b,S,21,1,0.00030611874535679817,11.673620987721941, workers,1414647808
To keep the dogs out of the yard he put up a fence.,To keep the dogs out of the yard he put up a,EleutherAI/pythia-1.4b,E,13,1,0.1355789452791214,2.8827949422232853, fence,1414647808
To pay for the car Al simply wrote a check.,To pay for the car Al simply wrote a,EleutherAI/pythia-1.4b,E,10,1,0.8180056810379028,0.28981723218886035, check,1414647808
Too many girls believe that the chief foundation for true love is a large fortune.,Too many girls believe that the chief foundation for true love is a large,EleutherAI/pythia-1.4b,S,15,1,0.0003016148984897882,11.695004686199935, fortune,1414647808
Too many girls believe that the chief foundation for true love is a large stone.,Too many girls believe that the chief foundation for true love is a large,EleutherAI/pythia-1.4b,J,15,1,9.512309043202549e-05,13.359844887207215, stone,1414647808
Two things are essential for success: wealth and fame.,Two things are essential for success: wealth and,EleutherAI/pythia-1.4b,S,10,1,0.03082093596458435,5.0199455157558655, fame,1414647808
Two things are essential for success: wealth and money.,Two things are essential for success: wealth and,EleutherAI/pythia-1.4b,J,10,1,0.004565747454762459,7.774933222698716, money,1414647808
We finally got a decent picture on the TV after an hour of adjusting the antenna.,We finally got a decent picture on the TV after an hour of adjusting the,EleutherAI/pythia-1.4b,E,16,1,0.0012456432450562716,9.64889334815014, antenna,1414647808
We live in a lovely suburb; it's just two miles beyond our income.,We live in a lovely suburb; it's just two miles beyond our,EleutherAI/pythia-1.4b,J,15,1,4.502276624407386e-06,17.76091386917351, income,1414647808
We live in a lovely suburb; it's just two miles beyond our town.,We live in a lovely suburb; it's just two miles beyond our,EleutherAI/pythia-1.4b,S,15,1,0.014714762568473816,6.086591926059034, town,1414647808
"We used to have food on the table as soon as the customer was seated, but our new system requires more effort.","We used to have food on the table as soon as the customer was seated, but our new system requires more",EleutherAI/pythia-1.4b,S,23,1,0.014019583351910114,6.1564127152525066, effort,1414647808
"We used to have food on the table as soon as the customer was seated, but our new system requires more plates.","We used to have food on the table as soon as the customer was seated, but our new system requires more",EleutherAI/pythia-1.4b,J,23,1,0.00024311599554494023,12.00606756255388, plates,1414647808
"When an irresistible force meets an immovable object, you get two very angry entities.","When an irresistible force meets an immovable object, you get two very angry",EleutherAI/pythia-1.4b,S,19,1,0.00024747353745624423,11.980438114647068, entities,1414647808
"When an irresistible force meets an immovable object, you get two very angry women.","When an irresistible force meets an immovable object, you get two very angry",EleutherAI/pythia-1.4b,J,19,1,0.021735673770308495,5.523791372280801, women,1414647808
"When he stepped into the elevator, he knew Jennifer had just been there by the smell of her perfume.","When he stepped into the elevator, he knew Jennifer had just been there by the smell of her",EleutherAI/pythia-1.4b,E,20,1,0.6423918008804321,0.6384746156445696, perfume,1414647808
"When I asked how long I should cook the noodles, he said at least ten inches.","When I asked how long I should cook the noodles, he said at least ten",EleutherAI/pythia-1.4b,J,17,1,3.0994389817351475e-05,14.97763337232938, inches,1414647808
"When I asked how long I should cook the noodles, he said at least ten seconds.","When I asked how long I should cook the noodles, he said at least ten",EleutherAI/pythia-1.4b,S,17,1,0.001368889817968011,9.51277795601243, seconds,1414647808
"When I asked the bartender for something cold and full of rum, he recommended his daiquiri.","When I asked the bartender for something cold and full of rum, he recommended his",EleutherAI/pythia-1.4b,S,21,4,7.538287900388241e-05,13.695403579337597, daiquiri,1414647808
"When I asked the bartender for something cold and full of rum, he recommended his wife.","When I asked the bartender for something cold and full of rum, he recommended his",EleutherAI/pythia-1.4b,J,18,1,0.03678622469305992,4.7646905671762365, wife,1414647808
"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the dressmaker.","When I found out how much my wife spent on dresses last year, I dumped her and proposed to the",EleutherAI/pythia-1.4b,J,23,2,0.004428389947861433,7.819002018487523, dressmaker,1414647808
"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the mistress.","When I found out how much my wife spent on dresses last year, I dumped her and proposed to the",EleutherAI/pythia-1.4b,S,22,1,0.0010091480799019337,9.952646397169913, mistress,1414647808
"When it comes to keeping warm, nothing beats a thermal brunette.","When it comes to keeping warm, nothing beats a thermal",EleutherAI/pythia-1.4b,J,14,3,3.5462929304230784e-07,21.42718495374649, brunette,1414647808
"When it comes to keeping warm, nothing beats a thermal parka.","When it comes to keeping warm, nothing beats a thermal",EleutherAI/pythia-1.4b,S,13,2,0.002301833126693964,8.763001036777283, parka,1414647808
"When John bought a bulldog, it was no time at all before he had that dog eating out of his fingers.","When John bought a bulldog, it was no time at all before he had that dog eating out of his",EleutherAI/pythia-1.4b,S,24,1,0.0013666109880432487,9.515181652903902, fingers,1414647808
"When John bought a bulldog, it was no time at all before he had that dog eating out of his leg.","When John bought a bulldog, it was no time at all before he had that dog eating out of his",EleutherAI/pythia-1.4b,J,24,1,0.0003735511563718319,11.386406551554478, leg,1414647808
"When reviewing your notes for a test, the most important ones will be capitalized.","When reviewing your notes for a test, the most important ones will be",EleutherAI/pythia-1.4b,S,16,2,2.5351586373290047e-05,15.26756444786812, capitalized,1414647808
"When reviewing your notes for a test, the most important ones will be illegible.","When reviewing your notes for a test, the most important ones will be",EleutherAI/pythia-1.4b,J,16,2,3.911440671799937e-06,17.963868486793004, illegible,1414647808
"When the kid came into the store and asked for empty boxes, the owner gave him the crate.","When the kid came into the store and asked for empty boxes, the owner gave him the",EleutherAI/pythia-1.4b,S,19,1,0.00042519919225014746,11.199573523362025, crate,1414647808
"When the kid came into the store and asked for empty boxes, the owner gave him the register.","When the kid came into the store and asked for empty boxes, the owner gave him the",EleutherAI/pythia-1.4b,J,19,1,0.00016261968994513154,12.586210430461254, register,1414647808
When they were in London they visited Buckingham Palace.,When they were in London they visited Buckingham,EleutherAI/pythia-1.4b,E,10,1,0.9744812250137329,0.03729370503325033, Palace,1414647808
"When we got divorced, my wife and I split the house; she got the inside.","When we got divorced, my wife and I split the house; she got the",EleutherAI/pythia-1.4b,J,17,1,0.00016948551638051867,12.526550388422633, inside,1414647808
"When we got divorced, my wife and I split the house; she got the kitchen.","When we got divorced, my wife and I split the house; she got the",EleutherAI/pythia-1.4b,S,17,1,0.008925078436732292,6.8079194365525675, kitchen,1414647808
"When we watch a sexy movie, my wife leans over and breathes on my collar.","When we watch a sexy movie, my wife leans over and breathes on my",EleutherAI/pythia-1.4b,S,18,1,0.0010361835593357682,9.914504686381186, collar,1414647808
"When we watch a sexy movie, my wife leans over and breathes on my glasses.","When we watch a sexy movie, my wife leans over and breathes on my",EleutherAI/pythia-1.4b,J,18,1,0.00011774037557188421,13.052103244825638, glasses,1414647808
"When you go to bed, turn off the lights.","When you go to bed, turn off the",EleutherAI/pythia-1.4b,E,10,1,0.19847270846366882,2.332987455635354, lights,1414647808
"When you own an ice cream business, your favorite flavor is aspirin.","When you own an ice cream business, your favorite flavor is",EleutherAI/pythia-1.4b,J,13,1,6.155270284580183e-07,20.631674455810167, aspirin,1414647808
"When you own an ice cream business, your favorite flavor is everything.","When you own an ice cream business, your favorite flavor is",EleutherAI/pythia-1.4b,S,13,1,0.0006986572407186031,10.483127532525428, everything,1414647808
"Where I'm from, the two most common elements are hydrogen and nitrogen.","Where I'm from, the two most common elements are hydrogen and",EleutherAI/pythia-1.4b,S,14,1,0.038728419691324234,4.69046355621132, nitrogen,1414647808
"Where I'm from, the two most common elements are hydrogen and stupidity.","Where I'm from, the two most common elements are hydrogen and",EleutherAI/pythia-1.4b,J,15,2,1.7392536619809107e-06,19.133100211036155, stupidity,1414647808
"Women don't dress to please men; if they did, they'd dress a lot faster.","Women don't dress to please men; if they did, they'd dress a lot",EleutherAI/pythia-1.4b,J,18,1,0.0013009165413677692,9.586255873887687, faster,1414647808
"Women don't dress to please men; if they did, they'd dress a lot scantier.","Women don't dress to please men; if they did, they'd dress a lot",EleutherAI/pythia-1.4b,S,19,2,2.2358990463544615e-06,18.770713519162644, scantier,1414647808
Women were not allowed to vote until when Congress passed the nineteenth amendment to the constitution.,Women were not allowed to vote until when Congress passed the nineteenth amendment to the,EleutherAI/pythia-1.4b,E,16,1,0.18540050089359283,2.4312829532123423, constitution,1414647808
Yesterday they canoed down the river.,Yesterday they canoed down the,EleutherAI/pythia-1.4b,E,8,1,0.236261248588562,2.0815450760441983, river,1414647808
You can keep your kids out of hot water with dishes.,You can keep your kids out of hot water with,EleutherAI/pythia-1.4b,J,11,1,3.814080628217198e-05,14.678305132438057, dishes,1414647808
You can keep your kids out of hot water with rules.,You can keep your kids out of hot water with,EleutherAI/pythia-1.4b,S,11,1,5.6880493502831087e-05,14.101706492408484, rules,1414647808
You could tell he had grown up in the South by his accent.,You could tell he had grown up in the South by his,EleutherAI/pythia-1.4b,E,13,1,0.1040923148393631,3.2640645368400403, accent,1414647808
