sentence,answer,prompt,model,condition,n_tokens_sentence,n_tokens_word,correct,prob_yes,prob_no,lr,n_params
Our son brought home a note from school saying they need a written excuse for his tardiness.,He had been late for school.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Our son brought home a note from school saying they need a written excuse for his tardiness.

Sentence 2: He had been late for school.

Answer:",EleutherAI/pythia-14m,S,19,2,yes,1.7032281903084368e-05,2.4010572815313935e-05,-0.4953980887613491,14067712
"Parents support clubs for teenagers, especially when they lack other forms of diversion.",Parents want their teenagers to have appropriate forms of entertainment.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Parents support clubs for teenagers, especially when they lack other forms of diversion.

Sentence 2: Parents want their teenagers to have appropriate forms of entertainment.

Answer:",EleutherAI/pythia-14m,S,16,2,yes,2.3084026906872168e-05,5.0052163715008646e-05,-1.1165375192259301,14067712
"Parents support clubs for teenagers, especially when they lack other forms of punishment.",Teenagers may need physical punishment.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Parents support clubs for teenagers, especially when they lack other forms of punishment.

Sentence 2: Teenagers may need physical punishment.

Answer:",EleutherAI/pythia-14m,J,16,2,yes,3.9594895497430116e-05,6.970360118430108e-05,-0.8159187411290133,14067712
Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.,Paul broke the garbage disposal.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.

Sentence 2: Paul broke the garbage disposal.

Answer:",EleutherAI/pythia-14m,E,18,2,no,8.617195817350876e-06,2.7351983590051532e-05,-1.666355089133124,14067712
Politicians who are as American as apple pie still want their rewards.,Patriotic politicians don't care about personal glory.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Politicians who are as American as apple pie still want their rewards.

Sentence 2: Patriotic politicians don't care about personal glory.

Answer:",EleutherAI/pythia-14m,S,14,2,no,1.9017506929230876e-05,5.1625574997160584e-05,-1.4407578144109774,14067712
Politicians who are as American as apple pie still want their slice.,Politicians are happy to do something for nothing.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Politicians who are as American as apple pie still want their slice.

Sentence 2: Politicians are happy to do something for nothing.

Answer:",EleutherAI/pythia-14m,J,14,2,no,1.0188885426032357e-05,2.1399400793598033e-05,-1.0705741581131305,14067712
Save the whales; start a coalition.,"To save an endangered species, it's best to act alone.","In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Save the whales; start a coalition.

Sentence 2: To save an endangered species, it's best to act alone.

Answer:",EleutherAI/pythia-14m,S,8,2,no,1.7403912352165207e-05,4.200541297905147e-05,-1.2711635946484472,14067712
Save the whales; start a collection.,It's important to protect endangered species in the wild.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Save the whales; start a collection.

Sentence 2: It's important to protect endangered species in the wild.

Answer:",EleutherAI/pythia-14m,J,8,2,no,2.453724664519541e-05,5.1308845286257565e-05,-1.0642341863254106,14067712
She always told girls not to look for a husband but just to date bachelors.,It's better to date a married man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She always told girls not to look for a husband but just to date bachelors.

Sentence 2: It's better to date a married man.

Answer:",EleutherAI/pythia-14m,J,18,2,no,2.1139745513210073e-05,3.962462506024167e-05,-0.9064392748990573,14067712
She always told girls not to look for a husband but just to date someone.,She thinks you should wait for the perfect man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She always told girls not to look for a husband but just to date someone.

Sentence 2: She thinks you should wait for the perfect man.

Answer:",EleutherAI/pythia-14m,S,16,2,no,2.035554098256398e-05,2.2531530703417957e-05,-0.14652376389703944,14067712
"She asked what state he was born in, and he said in the East.",He was a native Californian.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She asked what state he was born in, and he said in the East.

Sentence 2: He was a native Californian.

Answer:",EleutherAI/pythia-14m,S,16,2,no,1.650850572332274e-05,1.7626924091018736e-05,-0.09457120565017697,14067712
"She asked what state he was born in, and he said in the nude.",He said he was born in the North.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She asked what state he was born in, and he said in the nude.

Sentence 2: He said he was born in the North.

Answer:",EleutherAI/pythia-14m,J,16,2,no,1.1634630027401727e-05,1.4366850336955395e-05,-0.30431847773248466,14067712
She bought her father a tasteful tie for his birthday.,She was giving her father a Christmas gift.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She bought her father a tasteful tie for his birthday.

Sentence 2: She was giving her father a Christmas gift.

Answer:",EleutherAI/pythia-14m,E,12,2,no,2.0014784240629524e-05,1.6751582734286785e-05,0.256768651865264,14067712
She called her husband at his office.,Her husband worked at home.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She called her husband at his office.

Sentence 2: Her husband worked at home.

Answer:",EleutherAI/pythia-14m,E,8,2,no,2.04760017368244e-05,1.6312938896589912e-05,0.32791731616814723,14067712
"She is so modest, she pulls down the shade to change her jacket.",She doesn't want people to see her change clothes.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She is so modest, she pulls down the shade to change her jacket.

Sentence 2: She doesn't want people to see her change clothes.

Answer:",EleutherAI/pythia-14m,S,15,2,yes,1.628767859074287e-05,1.8705855836742558e-05,-0.19970897637020568,14067712
"She is so modest, she pulls down the shade to change her mind.",She likes to show off in front of others.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She is so modest, she pulls down the shade to change her mind.

Sentence 2: She likes to show off in front of others.

Answer:",EleutherAI/pythia-14m,J,15,2,no,1.6088390111690387e-05,1.6690522897988558e-05,-0.05300918396716518,14067712
She puts something behind her ears to attract men; lately she's been using her ankles.,She's very prudish.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She puts something behind her ears to attract men; lately she's been using her ankles.

Sentence 2: She's very prudish.

Answer:",EleutherAI/pythia-14m,J,18,2,no,2.084941115754191e-05,2.378753197262995e-05,-0.1901989568898179,14067712
She puts something behind her ears to attract men; lately she's been using her vanilla.,She wears vanilla as a perfume.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She puts something behind her ears to attract men; lately she's been using her vanilla.

Sentence 2: She wears vanilla as a perfume.

Answer:",EleutherAI/pythia-14m,S,18,2,yes,2.148381099686958e-05,2.360111102461815e-05,-0.13560484159729863,14067712
She read so much about the bad effects of cigarettes she decided to give up the habit.,She was going to quit smoking.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She read so much about the bad effects of cigarettes she decided to give up the habit.

Sentence 2: She was going to quit smoking.

Answer:",EleutherAI/pythia-14m,S,18,2,yes,2.581728040240705e-05,2.2611886379309e-05,0.1912556820193789,14067712
She read so much about the bad effects of cigarettes she decided to give up the reading.,She planned to quit smoking.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She read so much about the bad effects of cigarettes she decided to give up the reading.

Sentence 2: She planned to quit smoking.

Answer:",EleutherAI/pythia-14m,J,18,2,no,3.2122465199790895e-05,2.5782785087358207e-05,0.3171745012268239,14067712
She tied up her hair with a yellow ribbon.,She had very short hair.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She tied up her hair with a yellow ribbon.

Sentence 2: She had very short hair.

Answer:",EleutherAI/pythia-14m,E,10,2,no,1.4516557712340727e-05,1.7038000805769116e-05,-0.2310566734845213,14067712
"She told him he looked like a million, and she meant every century.",She thought he looked quite young and handsome.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She told him he looked like a million, and she meant every century.

Sentence 2: She thought he looked quite young and handsome.

Answer:",EleutherAI/pythia-14m,J,15,2,no,1.0532756277825683e-05,1.201264421979431e-05,-0.18967073234710527,14067712
"She told him he looked like a million, and she meant every syllable.",She thought he looked good.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She told him he looked like a million, and she meant every syllable.

Sentence 2: She thought he looked good.

Answer:",EleutherAI/pythia-14m,S,16,2,yes,1.489839814894367e-05,1.6744586901040748e-05,-0.16853756148735557,14067712
She used a needle and a tweezers to pull out the splinter.,She needed a scalpel to remove the splinter.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She used a needle and a tweezers to pull out the splinter.

Sentence 2: She needed a scalpel to remove the splinter.

Answer:",EleutherAI/pythia-14m,E,16,2,no,2.133496673195623e-05,1.5236249964800663e-05,0.4857119989601233,14067712
She was suddenly called back to New York and had to take a cab to the airport.,She was going to take a train.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She was suddenly called back to New York and had to take a cab to the airport.

Sentence 2: She was going to take a train.

Answer:",EleutherAI/pythia-14m,E,18,2,no,1.6268444596789777e-05,1.8670087229111232e-05,-0.19865234449053026,14067712
"She went on a fourteen day diet, but she only lost two ounces.",She didn't lose much weight.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She went on a fourteen day diet, but she only lost two ounces.

Sentence 2: She didn't lose much weight.

Answer:",EleutherAI/pythia-14m,S,15,2,yes,1.6575868357904255e-05,1.641077506064903e-05,0.014441073432291663,14067712
"She went on a fourteen day diet, but she only lost two weeks.",She didn't lose any weight.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She went on a fourteen day diet, but she only lost two weeks.

Sentence 2: She didn't lose any weight.

Answer:",EleutherAI/pythia-14m,J,15,2,yes,1.6721192878321745e-05,1.7459602531744167e-05,-0.06234294439979931,14067712
She's happy because she finally has a boyfriend who gets along with her father.,Her father really liked her previous boyfriends.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She's happy because she finally has a boyfriend who gets along with her father.

Sentence 2: Her father really liked her previous boyfriends.

Answer:",EleutherAI/pythia-14m,S,16,2,no,2.2313141016638838e-05,2.63523543253541e-05,-0.24003824253920994,14067712
She's happy because she finally has a boyfriend who gets along with her fiance.,She is dating more than one man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She's happy because she finally has a boyfriend who gets along with her fiance.

Sentence 2: She is dating more than one man.

Answer:",EleutherAI/pythia-14m,J,17,2,yes,2.003991903620772e-05,2.30798887059791e-05,-0.20375958727425167,14067712
"Some babies are born to rule, while others are male.",Males are born rulers.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some babies are born to rule, while others are male.

Sentence 2: Males are born rulers.

Answer:",EleutherAI/pythia-14m,J,12,2,no,2.164174111385364e-05,3.608417318901047e-05,-0.7375496270627948,14067712
"Some babies are born to rule, while others are weak.",Power starts at an early age.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some babies are born to rule, while others are weak.

Sentence 2: Power starts at an early age.

Answer:",EleutherAI/pythia-14m,S,12,2,yes,1.7342144928989e-05,4.555124542093836e-05,-1.3932081529431009,14067712
"Some husbands are good providers, but only if you count children.",Some men don't take care of their families.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some husbands are good providers, but only if you count children.

Sentence 2: Some men don't take care of their families.

Answer:",EleutherAI/pythia-14m,J,13,2,yes,2.3380491256830283e-05,5.466071161208674e-05,-1.2251989987861165,14067712
"Some husbands are good providers, but only if you count salary.",Some men give their families nothing but money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some husbands are good providers, but only if you count salary.

Sentence 2: Some men give their families nothing but money.

Answer:",EleutherAI/pythia-14m,S,13,2,yes,1.8653838196769357e-05,4.5319946366362274e-05,-1.280673645167262,14067712
Some people think courtship is the first in a series of steps leading to divorce.,One of those steps is marriage.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people think courtship is the first in a series of steps leading to divorce.

Sentence 2: One of those steps is marriage.

Answer:",EleutherAI/pythia-14m,J,17,2,yes,2.0488776499405503e-05,4.6149631089065224e-05,-1.1714852798510254,14067712
Some people think courtship is the first in a series of steps leading to romance.,Some people still believe in romantic courtship.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people think courtship is the first in a series of steps leading to romance.

Sentence 2: Some people still believe in romantic courtship.

Answer:",EleutherAI/pythia-14m,S,17,2,yes,1.2285067896300461e-05,3.8460042560473084e-05,-1.6464545280735436,14067712
Some people's only culture is bacteria.,Everybody can appreciate the fine arts.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people's only culture is bacteria.

Sentence 2: Everybody can appreciate the fine arts.

Answer:",EleutherAI/pythia-14m,J,8,2,no,2.34414437727537e-05,3.495430792099796e-05,-0.5764088416123452,14067712
Some people's only culture is radio.,Everyone watches television.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people's only culture is radio.

Sentence 2: Everyone watches television.

Answer:",EleutherAI/pythia-14m,S,8,2,no,1.9078961486229673e-05,4.027692193631083e-05,-1.0779707890544081,14067712
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.",Americans like to gamble on card games.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.

Sentence 2: Americans like to gamble on card games.

Answer:",EleutherAI/pythia-14m,S,18,2,yes,3.125971488771029e-05,6.887182098580524e-05,-1.1396092027766662,14067712
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",Getting married is a risky thing to do.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.

Sentence 2: Getting married is a risky thing to do.

Answer:",EleutherAI/pythia-14m,J,17,2,yes,3.611419379012659e-05,6.597970059374347e-05,-0.8694562670282215,14067712
Sunday is the day we bow our heads and putt.,We go to church on Sunday.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Sunday is the day we bow our heads and putt.

Sentence 2: We go to church on Sunday.

Answer:",EleutherAI/pythia-14m,J,12,2,no,3.529524110490456e-05,6.041417509550229e-05,-0.7754134151199524,14067712
Sunday is the day we bow our heads and rest.,We work hard on Sunday.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Sunday is the day we bow our heads and rest.

Sentence 2: We work hard on Sunday.

Answer:",EleutherAI/pythia-14m,S,11,2,no,3.677836139104329e-05,6.534878048114479e-05,-0.8293031092383361,14067712
The accident injured his spinal cord and his legs are paralyzed.,He can move his legs.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The accident injured his spinal cord and his legs are paralyzed.

Sentence 2: He can move his legs.

Answer:",EleutherAI/pythia-14m,E,13,2,no,1.72365707840072e-05,2.6170579076278955e-05,-0.6024730684685694,14067712
The art museum just acquired an early Rembrandt; it's done in charcoal.,This early work is an oil painting.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The art museum just acquired an early Rembrandt; it's done in charcoal.

Sentence 2: This early work is an oil painting.

Answer:",EleutherAI/pythia-14m,S,17,2,no,2.0044832126586698e-05,3.85290986741893e-05,-0.9427181017639632,14067712
The art museum just acquired an early Rembrandt; it's done in Crayola.,Rembrandt was a child when he completed the work.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The art museum just acquired an early Rembrandt; it's done in Crayola.

Sentence 2: Rembrandt was a child when he completed the work.

Answer:",EleutherAI/pythia-14m,J,19,2,yes,1.1616546544246376e-05,2.158894858439453e-05,-0.8941117464907216,14067712
The baby cried and upset her mother.,The mother was very calm.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The baby cried and upset her mother.

Sentence 2: The mother was very calm.

Answer:",EleutherAI/pythia-14m,E,8,2,no,1.011952008411754e-05,1.670464735070709e-05,-0.7231086542984103,14067712
The bartender dropped two olives into the strong martini.,The bartender was preparing a drink.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The bartender dropped two olives into the strong martini.

Sentence 2: The bartender was preparing a drink.

Answer:",EleutherAI/pythia-14m,E,13,2,yes,1.19783708214527e-05,2.0086950826225802e-05,-0.7458268809287127,14067712
The best bargain I ever got was when I went to a family garage sale and bought a grandma.,I bought a car at the garage sale.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best bargain I ever got was when I went to a family garage sale and bought a grandma.

Sentence 2: I bought a car at the garage sale.

Answer:",EleutherAI/pythia-14m,J,21,2,no,1.92984844034072e-05,5.062796481070109e-05,-1.3914469400110563,14067712
The best bargain I ever got was when I went to a family garage sale and bought a toaster.,I got a really good deal on a blender.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best bargain I ever got was when I went to a family garage sale and bought a toaster.

Sentence 2: I got a really good deal on a blender.

Answer:",EleutherAI/pythia-14m,S,21,2,no,2.38773318415042e-05,5.821627200930379e-05,-1.28578082417814,14067712
The best gift for the man who has everything is neckties.,A necktie always makes a good gift for a man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best gift for the man who has everything is neckties.

Sentence 2: A necktie always makes a good gift for a man.

Answer:",EleutherAI/pythia-14m,S,13,2,yes,1.76401408680249e-05,2.7576237698667683e-05,-0.6445635576560433,14067712
The best gift for the man who has everything is penicillin.,This man has lots of diseases.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best gift for the man who has everything is penicillin.

Sentence 2: This man has lots of diseases.

Answer:",EleutherAI/pythia-14m,J,12,2,yes,3.399097840883769e-05,6.629974086536095e-05,-0.9638513419870725,14067712
The best way to keep the milk from turning sour is to keep it in the cold.,Milk turns sour faster when it's warm.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best way to keep the milk from turning sour is to keep it in the cold.

Sentence 2: Milk turns sour faster when it's warm.

Answer:",EleutherAI/pythia-14m,S,18,2,yes,2.297787432326004e-05,2.7480780772748403e-05,-0.25817765316066565,14067712
