sentence,answer,prompt,model,condition,n_tokens_sentence,n_tokens_word,correct,prob_yes,prob_no,lr,n_params
One way to keep pornography away from teenagers is to put it in a cabinet.,Adult magazines should be put where adolescents won't get into them.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One way to keep pornography away from teenagers is to put it in a cabinet.

Sentence 2: Adult magazines should be put where adolescents won't get into them.

Answer:",EleutherAI/pythia-1.4b,S,16,2,yes,2.9806957172695547e-05,2.1504965843632817e-05,0.47097926624329156,1414647808
One way to keep pornography away from teenagers is to put it in a textbook.,Teenagers read their textbooks often.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One way to keep pornography away from teenagers is to put it in a textbook.

Sentence 2: Teenagers read their textbooks often.

Answer:",EleutherAI/pythia-1.4b,J,16,2,no,3.135056249448098e-05,2.1979110897518694e-05,0.512358300878873,1414647808
Our new green car blocked the narrow driveway.,The car was parked in the garage.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Our new green car blocked the narrow driveway.

Sentence 2: The car was parked in the garage.

Answer:",EleutherAI/pythia-1.4b,E,9,2,no,3.775380173465237e-05,2.4108478100970387e-05,0.6470813477292174,1414647808
Our son brought home a note from school saying they need a written excuse for his presence.,The son does very well in school.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Our son brought home a note from school saying they need a written excuse for his presence.

Sentence 2: The son does very well in school.

Answer:",EleutherAI/pythia-1.4b,J,18,2,no,4.222788993502036e-05,3.814197043539025e-05,0.14681678360703238,1414647808
Our son brought home a note from school saying they need a written excuse for his tardiness.,He had been late for school.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Our son brought home a note from school saying they need a written excuse for his tardiness.

Sentence 2: He had been late for school.

Answer:",EleutherAI/pythia-1.4b,S,19,2,yes,5.181334927328862e-05,5.7360302889719605e-05,-0.14672879814133424,1414647808
"Parents support clubs for teenagers, especially when they lack other forms of diversion.",Parents want their teenagers to have appropriate forms of entertainment.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Parents support clubs for teenagers, especially when they lack other forms of diversion.

Sentence 2: Parents want their teenagers to have appropriate forms of entertainment.

Answer:",EleutherAI/pythia-1.4b,S,16,2,yes,3.7347279430832714e-05,2.9846409233869053e-05,0.323445779501164,1414647808
"Parents support clubs for teenagers, especially when they lack other forms of punishment.",Teenagers may need physical punishment.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Parents support clubs for teenagers, especially when they lack other forms of punishment.

Sentence 2: Teenagers may need physical punishment.

Answer:",EleutherAI/pythia-1.4b,J,16,2,yes,3.098629167652689e-05,2.9043985705357045e-05,0.09339066098910524,1414647808
Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.,Paul broke the garbage disposal.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.

Sentence 2: Paul broke the garbage disposal.

Answer:",EleutherAI/pythia-1.4b,E,18,2,no,3.598808325477876e-05,4.755091140395962e-05,-0.40195372778154387,1414647808
Politicians who are as American as apple pie still want their rewards.,Patriotic politicians don't care about personal glory.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Politicians who are as American as apple pie still want their rewards.

Sentence 2: Patriotic politicians don't care about personal glory.

Answer:",EleutherAI/pythia-1.4b,S,14,2,no,4.6572084102081135e-05,4.386736691230908e-05,0.08631733138306578,1414647808
Politicians who are as American as apple pie still want their slice.,Politicians are happy to do something for nothing.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Politicians who are as American as apple pie still want their slice.

Sentence 2: Politicians are happy to do something for nothing.

Answer:",EleutherAI/pythia-1.4b,J,14,2,no,6.350241892505437e-05,4.2329091229476035e-05,0.5851620323431498,1414647808
Save the whales; start a coalition.,"To save an endangered species, it's best to act alone.","In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Save the whales; start a coalition.

Sentence 2: To save an endangered species, it's best to act alone.

Answer:",EleutherAI/pythia-1.4b,S,8,2,no,8.182210876839235e-05,3.1352385121863335e-05,1.383915519976878,1414647808
Save the whales; start a collection.,It's important to protect endangered species in the wild.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Save the whales; start a collection.

Sentence 2: It's important to protect endangered species in the wild.

Answer:",EleutherAI/pythia-1.4b,J,8,2,no,8.102401625365019e-05,3.708863732754253e-05,1.1273723364861605,1414647808
She always told girls not to look for a husband but just to date bachelors.,It's better to date a married man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She always told girls not to look for a husband but just to date bachelors.

Sentence 2: It's better to date a married man.

Answer:",EleutherAI/pythia-1.4b,J,18,2,no,7.719710265519097e-05,3.279837983427569e-05,1.2349221508600066,1414647808
She always told girls not to look for a husband but just to date someone.,She thinks you should wait for the perfect man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She always told girls not to look for a husband but just to date someone.

Sentence 2: She thinks you should wait for the perfect man.

Answer:",EleutherAI/pythia-1.4b,S,16,2,no,5.2637726184912026e-05,3.227021807106212e-05,0.7058938425888881,1414647808
"She asked what state he was born in, and he said in the East.",He was a native Californian.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She asked what state he was born in, and he said in the East.

Sentence 2: He was a native Californian.

Answer:",EleutherAI/pythia-1.4b,S,16,2,no,2.3908709408715367e-05,1.6000836694729514e-05,0.579388908925621,1414647808
"She asked what state he was born in, and he said in the nude.",He said he was born in the North.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She asked what state he was born in, and he said in the nude.

Sentence 2: He said he was born in the North.

Answer:",EleutherAI/pythia-1.4b,J,16,2,no,2.8709198886645027e-05,1.9966455511166714e-05,0.5239348284137577,1414647808
She bought her father a tasteful tie for his birthday.,She was giving her father a Christmas gift.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She bought her father a tasteful tie for his birthday.

Sentence 2: She was giving her father a Christmas gift.

Answer:",EleutherAI/pythia-1.4b,E,12,2,no,3.653139356174506e-05,2.327916990907397e-05,0.6500971737830837,1414647808
She called her husband at his office.,Her husband worked at home.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She called her husband at his office.

Sentence 2: Her husband worked at home.

Answer:",EleutherAI/pythia-1.4b,E,8,2,no,4.2167124775005504e-05,3.4777312976075336e-05,0.27797218377883254,1414647808
"She is so modest, she pulls down the shade to change her jacket.",She doesn't want people to see her change clothes.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She is so modest, she pulls down the shade to change her jacket.

Sentence 2: She doesn't want people to see her change clothes.

Answer:",EleutherAI/pythia-1.4b,S,15,2,yes,3.2365576771553606e-05,2.5136001568171196e-05,0.3647050379341025,1414647808
"She is so modest, she pulls down the shade to change her mind.",She likes to show off in front of others.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She is so modest, she pulls down the shade to change her mind.

Sentence 2: She likes to show off in front of others.

Answer:",EleutherAI/pythia-1.4b,J,15,2,no,3.3863594580907375e-05,2.5370305593241937e-05,0.4165942245328807,1414647808
She puts something behind her ears to attract men; lately she's been using her ankles.,She's very prudish.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She puts something behind her ears to attract men; lately she's been using her ankles.

Sentence 2: She's very prudish.

Answer:",EleutherAI/pythia-1.4b,J,18,2,no,2.6306879590265453e-05,2.1142386685824022e-05,0.31530188590619684,1414647808
She puts something behind her ears to attract men; lately she's been using her vanilla.,She wears vanilla as a perfume.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She puts something behind her ears to attract men; lately she's been using her vanilla.

Sentence 2: She wears vanilla as a perfume.

Answer:",EleutherAI/pythia-1.4b,S,18,2,yes,1.7948768800124526e-05,1.830466317187529e-05,-0.028326341090515787,1414647808
She read so much about the bad effects of cigarettes she decided to give up the habit.,She was going to quit smoking.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She read so much about the bad effects of cigarettes she decided to give up the habit.

Sentence 2: She was going to quit smoking.

Answer:",EleutherAI/pythia-1.4b,S,18,2,yes,3.643970921984874e-05,4.141697354498319e-05,-0.18471068879115182,1414647808
She read so much about the bad effects of cigarettes she decided to give up the reading.,She planned to quit smoking.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She read so much about the bad effects of cigarettes she decided to give up the reading.

Sentence 2: She planned to quit smoking.

Answer:",EleutherAI/pythia-1.4b,J,18,2,no,2.936698729172349e-05,3.549070606823079e-05,-0.2732460066422627,1414647808
She tied up her hair with a yellow ribbon.,She had very short hair.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She tied up her hair with a yellow ribbon.

Sentence 2: She had very short hair.

Answer:",EleutherAI/pythia-1.4b,E,10,2,no,4.704208186012693e-05,2.1421676137833856e-05,1.1348805403522142,1414647808
"She told him he looked like a million, and she meant every century.",She thought he looked quite young and handsome.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She told him he looked like a million, and she meant every century.

Sentence 2: She thought he looked quite young and handsome.

Answer:",EleutherAI/pythia-1.4b,J,15,2,no,3.065088822040707e-05,2.1901858417550102e-05,0.48487559118176937,1414647808
"She told him he looked like a million, and she meant every syllable.",She thought he looked good.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She told him he looked like a million, and she meant every syllable.

Sentence 2: She thought he looked good.

Answer:",EleutherAI/pythia-1.4b,S,16,2,yes,3.521095641190186e-05,2.453041452099569e-05,0.5214528015855119,1414647808
She used a needle and a tweezers to pull out the splinter.,She needed a scalpel to remove the splinter.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She used a needle and a tweezers to pull out the splinter.

Sentence 2: She needed a scalpel to remove the splinter.

Answer:",EleutherAI/pythia-1.4b,E,16,2,no,2.243872222607024e-05,2.181337185902521e-05,0.04077772838232086,1414647808
She was suddenly called back to New York and had to take a cab to the airport.,She was going to take a train.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She was suddenly called back to New York and had to take a cab to the airport.

Sentence 2: She was going to take a train.

Answer:",EleutherAI/pythia-1.4b,E,18,2,no,2.623552609293256e-05,3.2111256587086245e-05,-0.29155740194215607,1414647808
"She went on a fourteen day diet, but she only lost two ounces.",She didn't lose much weight.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She went on a fourteen day diet, but she only lost two ounces.

Sentence 2: She didn't lose much weight.

Answer:",EleutherAI/pythia-1.4b,S,15,2,yes,2.2526846805703826e-05,2.595292971818708e-05,-0.2042520210764405,1414647808
"She went on a fourteen day diet, but she only lost two weeks.",She didn't lose any weight.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She went on a fourteen day diet, but she only lost two weeks.

Sentence 2: She didn't lose any weight.

Answer:",EleutherAI/pythia-1.4b,J,15,2,yes,2.4029928681557067e-05,2.9246777558000758e-05,-0.28344530903352727,1414647808
She's happy because she finally has a boyfriend who gets along with her father.,Her father really liked her previous boyfriends.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She's happy because she finally has a boyfriend who gets along with her father.

Sentence 2: Her father really liked her previous boyfriends.

Answer:",EleutherAI/pythia-1.4b,S,16,2,no,3.388462573639117e-05,2.944615698652342e-05,0.20255147620577177,1414647808
She's happy because she finally has a boyfriend who gets along with her fiance.,She is dating more than one man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She's happy because she finally has a boyfriend who gets along with her fiance.

Sentence 2: She is dating more than one man.

Answer:",EleutherAI/pythia-1.4b,J,17,2,yes,3.5374669096199796e-05,2.7525868063094094e-05,0.36192859094377067,1414647808
"Some babies are born to rule, while others are male.",Males are born rulers.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some babies are born to rule, while others are male.

Sentence 2: Males are born rulers.

Answer:",EleutherAI/pythia-1.4b,J,12,2,no,4.401096884976141e-05,1.5063137652759906e-05,1.546840816514664,1414647808
"Some babies are born to rule, while others are weak.",Power starts at an early age.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some babies are born to rule, while others are weak.

Sentence 2: Power starts at an early age.

Answer:",EleutherAI/pythia-1.4b,S,12,2,yes,3.502869003568776e-05,1.8325745259062387e-05,0.9346651667288676,1414647808
"Some husbands are good providers, but only if you count children.",Some men don't take care of their families.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some husbands are good providers, but only if you count children.

Sentence 2: Some men don't take care of their families.

Answer:",EleutherAI/pythia-1.4b,J,13,2,yes,3.4025197237497196e-05,2.1481188014149666e-05,0.6635297411974177,1414647808
"Some husbands are good providers, but only if you count salary.",Some men give their families nothing but money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some husbands are good providers, but only if you count salary.

Sentence 2: Some men give their families nothing but money.

Answer:",EleutherAI/pythia-1.4b,S,13,2,yes,3.4181310184067115e-05,2.1589956304524094e-05,0.6628473736625561,1414647808
Some people think courtship is the first in a series of steps leading to divorce.,One of those steps is marriage.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people think courtship is the first in a series of steps leading to divorce.

Sentence 2: One of those steps is marriage.

Answer:",EleutherAI/pythia-1.4b,J,17,2,yes,5.677530134562403e-05,2.7760175726143643e-05,1.032246757904028,1414647808
Some people think courtship is the first in a series of steps leading to romance.,Some people still believe in romantic courtship.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people think courtship is the first in a series of steps leading to romance.

Sentence 2: Some people still believe in romantic courtship.

Answer:",EleutherAI/pythia-1.4b,S,17,2,yes,4.149058440816589e-05,2.1984980776323937e-05,0.9162657071162661,1414647808
Some people's only culture is bacteria.,Everybody can appreciate the fine arts.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people's only culture is bacteria.

Sentence 2: Everybody can appreciate the fine arts.

Answer:",EleutherAI/pythia-1.4b,J,8,2,no,4.1226598114008084e-05,1.94406839000294e-05,1.0844964474687573,1414647808
Some people's only culture is radio.,Everyone watches television.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people's only culture is radio.

Sentence 2: Everyone watches television.

Answer:",EleutherAI/pythia-1.4b,S,8,2,no,3.782368003157899e-05,2.5895498765748926e-05,0.5465883901688195,1414647808
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.",Americans like to gamble on card games.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.

Sentence 2: Americans like to gamble on card games.

Answer:",EleutherAI/pythia-1.4b,S,18,2,yes,2.202947325713467e-05,2.046573172265198e-05,0.10622475024478426,1414647808
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",Getting married is a risky thing to do.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.

Sentence 2: Getting married is a risky thing to do.

Answer:",EleutherAI/pythia-1.4b,J,17,2,yes,5.8694527979241684e-05,4.28356506745331e-05,0.4544140056437925,1414647808
Sunday is the day we bow our heads and putt.,We go to church on Sunday.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Sunday is the day we bow our heads and putt.

Sentence 2: We go to church on Sunday.

Answer:",EleutherAI/pythia-1.4b,J,12,2,no,2.9738670491497032e-05,2.320044586667791e-05,0.35818761978539765,1414647808
Sunday is the day we bow our heads and rest.,We work hard on Sunday.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Sunday is the day we bow our heads and rest.

Sentence 2: We work hard on Sunday.

Answer:",EleutherAI/pythia-1.4b,S,11,2,no,2.1450930944411084e-05,1.786304528650362e-05,0.26406220866402774,1414647808
The accident injured his spinal cord and his legs are paralyzed.,He can move his legs.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The accident injured his spinal cord and his legs are paralyzed.

Sentence 2: He can move his legs.

Answer:",EleutherAI/pythia-1.4b,E,13,2,no,1.7998272596742027e-05,1.685253118921537e-05,0.09489315375860688,1414647808
The art museum just acquired an early Rembrandt; it's done in charcoal.,This early work is an oil painting.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The art museum just acquired an early Rembrandt; it's done in charcoal.

Sentence 2: This early work is an oil painting.

Answer:",EleutherAI/pythia-1.4b,S,17,2,no,1.608658021723386e-05,1.606830301170703e-05,0.0016400890917209737,1414647808
The art museum just acquired an early Rembrandt; it's done in Crayola.,Rembrandt was a child when he completed the work.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The art museum just acquired an early Rembrandt; it's done in Crayola.

Sentence 2: Rembrandt was a child when he completed the work.

Answer:",EleutherAI/pythia-1.4b,J,19,2,yes,2.3597825929755345e-05,1.6521295037819073e-05,0.5143271718128423,1414647808
The baby cried and upset her mother.,The mother was very calm.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The baby cried and upset her mother.

Sentence 2: The mother was very calm.

Answer:",EleutherAI/pythia-1.4b,E,8,2,no,3.600445779738948e-05,2.131818837369792e-05,0.7560906984803027,1414647808
The bartender dropped two olives into the strong martini.,The bartender was preparing a drink.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The bartender dropped two olives into the strong martini.

Sentence 2: The bartender was preparing a drink.

Answer:",EleutherAI/pythia-1.4b,E,13,2,yes,4.427581006893888e-05,2.882266380765941e-05,0.6193150263207519,1414647808
The best bargain I ever got was when I went to a family garage sale and bought a grandma.,I bought a car at the garage sale.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best bargain I ever got was when I went to a family garage sale and bought a grandma.

Sentence 2: I bought a car at the garage sale.

Answer:",EleutherAI/pythia-1.4b,J,21,2,no,3.891217420459725e-05,2.9073195037199184e-05,0.42053196559605,1414647808
