sentence,answer,prompt,model,condition,n_tokens_sentence,n_tokens_word,correct,prob_yes,prob_no,lr,n_params
No patient should leave the hospital until he's strong enough to face the outside.,Patients should be released as soon as possible.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: No patient should leave the hospital until he's strong enough to face the outside.

Sentence 2: Patients should be released as soon as possible.

Answer:",EleutherAI/pythia-2.8b,S,16,2,no,0.0008641185704618692,0.00032456559711135924,1.4127191990453194,2775208960
None of his books made any sense.,His books were hard to understand.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: None of his books made any sense.

Sentence 2: His books were hard to understand.

Answer:",EleutherAI/pythia-2.8b,E,8,2,yes,0.0004998166696168482,0.000166231780895032,1.5882027891979655,2775208960
Nothing ages a woman faster than hardships.,A difficult life can make you look old.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Nothing ages a woman faster than hardships.

Sentence 2: A difficult life can make you look old.

Answer:",EleutherAI/pythia-2.8b,S,9,2,yes,0.0010504068341106176,0.000275613710982725,1.9302286429388884,2775208960
Nothing ages a woman faster than identification.,Many women lie about their age.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Nothing ages a woman faster than identification.

Sentence 2: Many women lie about their age.

Answer:",EleutherAI/pythia-2.8b,J,8,2,yes,0.000585337111260742,0.00011612354865064844,2.3336071851665308,2775208960
Nothing in the known universe travels faster than gossip.,Rumors get around quickly.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Nothing in the known universe travels faster than gossip.

Sentence 2: Rumors get around quickly.

Answer:",EleutherAI/pythia-2.8b,J,10,2,yes,0.000651058740913868,0.00016782419697847217,1.9558369752326228,2775208960
Nothing in the known universe travels faster than radiation.,Radiation travels at great speed.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Nothing in the known universe travels faster than radiation.

Sentence 2: Radiation travels at great speed.

Answer:",EleutherAI/pythia-2.8b,S,10,2,yes,0.0007010510307736695,0.0001395993895130232,2.3282268319808654,2775208960
Nothing you put in a banana split is as potentially fattening as the spoon.,Eating banana splits can make you fat.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Nothing you put in a banana split is as potentially fattening as the spoon.

Sentence 2: Eating banana splits can make you fat.

Answer:",EleutherAI/pythia-2.8b,J,17,2,yes,0.0005516717792488635,0.00024224301159847528,1.1873551350115836,2775208960
Nothing you put in a banana split is as potentially fattening as the syrup.,Syrup has very few calories.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Nothing you put in a banana split is as potentially fattening as the syrup.

Sentence 2: Syrup has very few calories.

Answer:",EleutherAI/pythia-2.8b,S,17,2,no,0.0004984267288818955,0.0001763177424436435,1.4992037801209877,2775208960
"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.",The divorce hadn't affected their work.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.

Sentence 2: The divorce hadn't affected their work.

Answer:",EleutherAI/pythia-2.8b,S,22,2,no,0.0007348370272666216,0.0002951449132524431,1.3160008458671308,2775208960
"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their nuptials.",They are already married.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their nuptials.

Sentence 2: They are already married.

Answer:",EleutherAI/pythia-2.8b,J,24,2,no,0.0006060154410079122,0.0002534280065447092,1.2577785866582085,2775208960
"Once a week they hold a bingo game, and all the proceeds go to fight disease.",They are raising money to build a new church.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Once a week they hold a bingo game, and all the proceeds go to fight disease.

Sentence 2: They are raising money to build a new church.

Answer:",EleutherAI/pythia-2.8b,S,19,2,no,0.000795559783000499,0.0003128033713437617,1.3467142852856062,2775208960
"Once a week they hold a bingo game, and all the proceeds go to fight gambling.",They are raising money to help orphans.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Once a week they hold a bingo game, and all the proceeds go to fight gambling.

Sentence 2: They are raising money to help orphans.

Answer:",EleutherAI/pythia-2.8b,J,19,2,no,0.0008977145771495998,0.000319097307510674,1.4922603863696142,2775208960
One good turn gets most of the blanket.,"If you do nice things, people will give you blankets.","In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One good turn gets most of the blanket.

Sentence 2: If you do nice things, people will give you blankets.

Answer:",EleutherAI/pythia-2.8b,J,9,2,no,0.0013267487520352006,0.00035506568383425474,1.9017373522015126,2775208960
One good turn gets most of the profit.,Doing something good can earn you money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One good turn gets most of the profit.

Sentence 2: Doing something good can earn you money.

Answer:",EleutherAI/pythia-2.8b,S,9,2,yes,0.0008005787967704237,0.00028182726236991584,1.5062322301046327,2775208960
One good way to invest in the country is to buy a business.,Buying a business is bad for the economy.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One good way to invest in the country is to buy a business.

Sentence 2: Buying a business is bad for the economy.

Answer:",EleutherAI/pythia-2.8b,S,14,2,no,0.0007902499055489898,0.00036141654709354043,1.1286463976404617,2775208960
One good way to invest in the country is to buy a senator.,Politicians will do favors for money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One good way to invest in the country is to buy a senator.

Sentence 2: Politicians will do favors for money.

Answer:",EleutherAI/pythia-2.8b,J,14,2,yes,0.0008793791057541966,0.0003170615527778864,1.4717223088902502,2775208960
One person who sure makes a long story short is my aunt.,My aunt talks a lot.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One person who sure makes a long story short is my aunt.

Sentence 2: My aunt talks a lot.

Answer:",EleutherAI/pythia-2.8b,S,13,2,no,0.0008326294482685626,0.000216613887459971,1.9425488449453836,2775208960
One person who sure makes a long story short is my editor.,My editor cuts out parts of my stories.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One person who sure makes a long story short is my editor.

Sentence 2: My editor cuts out parts of my stories.

Answer:",EleutherAI/pythia-2.8b,J,13,2,yes,0.000817897729575634,0.00022751308279111981,1.8459709513244529,2775208960
One thing that makes the world go round is detours.,Detours make people go around.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One thing that makes the world go round is detours.

Sentence 2: Detours make people go around.

Answer:",EleutherAI/pythia-2.8b,J,12,2,yes,0.0011610555229708552,0.0003698495274875313,1.650426627399421,2775208960
One thing that makes the world go round is greed.,Most people don't care about money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One thing that makes the world go round is greed.

Sentence 2: Most people don't care about money.

Answer:",EleutherAI/pythia-2.8b,S,11,2,no,0.0007503759115934372,0.00024608406238257885,1.608462290733623,2775208960
One way to keep pornography away from teenagers is to put it in a cabinet.,Adult magazines should be put where adolescents won't get into them.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One way to keep pornography away from teenagers is to put it in a cabinet.

Sentence 2: Adult magazines should be put where adolescents won't get into them.

Answer:",EleutherAI/pythia-2.8b,S,16,2,yes,0.0009701204253360629,0.0003356343077030033,1.5312736545188288,2775208960
One way to keep pornography away from teenagers is to put it in a textbook.,Teenagers read their textbooks often.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: One way to keep pornography away from teenagers is to put it in a textbook.

Sentence 2: Teenagers read their textbooks often.

Answer:",EleutherAI/pythia-2.8b,J,16,2,no,0.0007674266234971583,0.0002599443250801414,1.5618261559891062,2775208960
Our new green car blocked the narrow driveway.,The car was parked in the garage.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Our new green car blocked the narrow driveway.

Sentence 2: The car was parked in the garage.

Answer:",EleutherAI/pythia-2.8b,E,9,2,no,0.0005700912442989647,0.00022582158271688968,1.3360094670006855,2775208960
Our son brought home a note from school saying they need a written excuse for his presence.,The son does very well in school.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Our son brought home a note from school saying they need a written excuse for his presence.

Sentence 2: The son does very well in school.

Answer:",EleutherAI/pythia-2.8b,J,18,2,no,0.0007654235232621431,0.000236702777328901,1.6931816052008017,2775208960
Our son brought home a note from school saying they need a written excuse for his tardiness.,He had been late for school.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Our son brought home a note from school saying they need a written excuse for his tardiness.

Sentence 2: He had been late for school.

Answer:",EleutherAI/pythia-2.8b,S,19,2,yes,0.0008321872446686029,0.0002246770600322634,1.8890553456273218,2775208960
"Parents support clubs for teenagers, especially when they lack other forms of diversion.",Parents want their teenagers to have appropriate forms of entertainment.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Parents support clubs for teenagers, especially when they lack other forms of diversion.

Sentence 2: Parents want their teenagers to have appropriate forms of entertainment.

Answer:",EleutherAI/pythia-2.8b,S,16,2,yes,0.0010122754611074924,0.0003688373835757375,1.4565451377505658,2775208960
"Parents support clubs for teenagers, especially when they lack other forms of punishment.",Teenagers may need physical punishment.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Parents support clubs for teenagers, especially when they lack other forms of punishment.

Sentence 2: Teenagers may need physical punishment.

Answer:",EleutherAI/pythia-2.8b,J,16,2,yes,0.0009323651320300996,0.00037147736293263733,1.3276207539574345,2775208960
Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.,Paul broke the garbage disposal.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.

Sentence 2: Paul broke the garbage disposal.

Answer:",EleutherAI/pythia-2.8b,E,18,2,no,0.0008009266457520425,0.00031739615951664746,1.3353854452563167,2775208960
Politicians who are as American as apple pie still want their rewards.,Patriotic politicians don't care about personal glory.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Politicians who are as American as apple pie still want their rewards.

Sentence 2: Patriotic politicians don't care about personal glory.

Answer:",EleutherAI/pythia-2.8b,S,14,2,no,0.0008128674235194921,0.00040005164919421077,1.0228337987583267,2775208960
Politicians who are as American as apple pie still want their slice.,Politicians are happy to do something for nothing.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Politicians who are as American as apple pie still want their slice.

Sentence 2: Politicians are happy to do something for nothing.

Answer:",EleutherAI/pythia-2.8b,J,14,2,no,0.0007463552756235003,0.0003036866837646812,1.2972788874043577,2775208960
Save the whales; start a coalition.,"To save an endangered species, it's best to act alone.","In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Save the whales; start a coalition.

Sentence 2: To save an endangered species, it's best to act alone.

Answer:",EleutherAI/pythia-2.8b,S,8,2,no,0.0010488578118383884,0.00036511977668851614,1.5223773930750446,2775208960
Save the whales; start a collection.,It's important to protect endangered species in the wild.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Save the whales; start a collection.

Sentence 2: It's important to protect endangered species in the wild.

Answer:",EleutherAI/pythia-2.8b,J,8,2,no,0.0017677006544545293,0.000478729052701965,1.8845927200131252,2775208960
She always told girls not to look for a husband but just to date bachelors.,It's better to date a married man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She always told girls not to look for a husband but just to date bachelors.

Sentence 2: It's better to date a married man.

Answer:",EleutherAI/pythia-2.8b,J,18,2,no,0.0011473674094304442,0.0003820291312877089,1.5865728854562906,2775208960
She always told girls not to look for a husband but just to date someone.,She thinks you should wait for the perfect man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She always told girls not to look for a husband but just to date someone.

Sentence 2: She thinks you should wait for the perfect man.

Answer:",EleutherAI/pythia-2.8b,S,16,2,no,0.0014509742613881826,0.0004328408103901893,1.745113492710149,2775208960
"She asked what state he was born in, and he said in the East.",He was a native Californian.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She asked what state he was born in, and he said in the East.

Sentence 2: He was a native Californian.

Answer:",EleutherAI/pythia-2.8b,S,16,2,no,0.0005485688452608883,0.0002101410791510716,1.384314476965651,2775208960
"She asked what state he was born in, and he said in the nude.",He said he was born in the North.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She asked what state he was born in, and he said in the nude.

Sentence 2: He said he was born in the North.

Answer:",EleutherAI/pythia-2.8b,J,16,2,no,0.0008900088723748922,0.00031643384136259556,1.4919158195195719,2775208960
She bought her father a tasteful tie for his birthday.,She was giving her father a Christmas gift.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She bought her father a tasteful tie for his birthday.

Sentence 2: She was giving her father a Christmas gift.

Answer:",EleutherAI/pythia-2.8b,E,12,2,no,0.0008176236297003925,0.0002986777981277555,1.4528468908809777,2775208960
She called her husband at his office.,Her husband worked at home.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She called her husband at his office.

Sentence 2: Her husband worked at home.

Answer:",EleutherAI/pythia-2.8b,E,8,2,no,0.0008200745214708149,0.0002750593994278461,1.5760118115565778,2775208960
"She is so modest, she pulls down the shade to change her jacket.",She doesn't want people to see her change clothes.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She is so modest, she pulls down the shade to change her jacket.

Sentence 2: She doesn't want people to see her change clothes.

Answer:",EleutherAI/pythia-2.8b,S,15,2,yes,0.0007784379995428026,0.0002599664148874581,1.5822568839321813,2775208960
"She is so modest, she pulls down the shade to change her mind.",She likes to show off in front of others.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She is so modest, she pulls down the shade to change her mind.

Sentence 2: She likes to show off in front of others.

Answer:",EleutherAI/pythia-2.8b,J,15,2,no,0.0009455018443986773,0.0003250999725423753,1.5401968382758886,2775208960
She puts something behind her ears to attract men; lately she's been using her ankles.,She's very prudish.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She puts something behind her ears to attract men; lately she's been using her ankles.

Sentence 2: She's very prudish.

Answer:",EleutherAI/pythia-2.8b,J,18,2,no,0.0005276606534607708,0.00025776505935937166,1.0335536924676099,2775208960
She puts something behind her ears to attract men; lately she's been using her vanilla.,She wears vanilla as a perfume.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She puts something behind her ears to attract men; lately she's been using her vanilla.

Sentence 2: She wears vanilla as a perfume.

Answer:",EleutherAI/pythia-2.8b,S,18,2,yes,0.0005975530366413295,0.00035024198587052524,0.7707147274289134,2775208960
She read so much about the bad effects of cigarettes she decided to give up the habit.,She was going to quit smoking.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She read so much about the bad effects of cigarettes she decided to give up the habit.

Sentence 2: She was going to quit smoking.

Answer:",EleutherAI/pythia-2.8b,S,18,2,yes,0.0008559633861295879,0.00031480786856263876,1.4430774854207478,2775208960
She read so much about the bad effects of cigarettes she decided to give up the reading.,She planned to quit smoking.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She read so much about the bad effects of cigarettes she decided to give up the reading.

Sentence 2: She planned to quit smoking.

Answer:",EleutherAI/pythia-2.8b,J,18,2,no,0.0009337185183539987,0.0003367752651683986,1.4712015142461679,2775208960
She tied up her hair with a yellow ribbon.,She had very short hair.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She tied up her hair with a yellow ribbon.

Sentence 2: She had very short hair.

Answer:",EleutherAI/pythia-2.8b,E,10,2,no,0.0008703803177922964,0.0003234504256397486,1.4281013215546867,2775208960
"She told him he looked like a million, and she meant every century.",She thought he looked quite young and handsome.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She told him he looked like a million, and she meant every century.

Sentence 2: She thought he looked quite young and handsome.

Answer:",EleutherAI/pythia-2.8b,J,15,2,no,0.0008810869767330587,0.0003497920115478337,1.3327871004267686,2775208960
"She told him he looked like a million, and she meant every syllable.",She thought he looked good.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She told him he looked like a million, and she meant every syllable.

Sentence 2: She thought he looked good.

Answer:",EleutherAI/pythia-2.8b,S,16,2,yes,0.0007981032249517739,0.0003356423112563789,1.2496507594033401,2775208960
She used a needle and a tweezers to pull out the splinter.,She needed a scalpel to remove the splinter.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She used a needle and a tweezers to pull out the splinter.

Sentence 2: She needed a scalpel to remove the splinter.

Answer:",EleutherAI/pythia-2.8b,E,16,2,no,0.0008987656910903752,0.0003739871026482433,1.2649565349823153,2775208960
She was suddenly called back to New York and had to take a cab to the airport.,She was going to take a train.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She was suddenly called back to New York and had to take a cab to the airport.

Sentence 2: She was going to take a train.

Answer:",EleutherAI/pythia-2.8b,E,18,2,no,0.0008421277161687613,0.00032377385650761425,1.3790525491641104,2775208960
"She went on a fourteen day diet, but she only lost two ounces.",She didn't lose much weight.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She went on a fourteen day diet, but she only lost two ounces.

Sentence 2: She didn't lose much weight.

Answer:",EleutherAI/pythia-2.8b,S,15,2,yes,0.0004674656083807349,0.00021947576897218823,1.0907985602070625,2775208960
"She went on a fourteen day diet, but she only lost two weeks.",She didn't lose any weight.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She went on a fourteen day diet, but she only lost two weeks.

Sentence 2: She didn't lose any weight.

Answer:",EleutherAI/pythia-2.8b,J,15,2,yes,0.0005008195876143873,0.00023271302052307874,1.1057390555787772,2775208960
