sentence,answer,prompt,model,condition,n_tokens_sentence,n_tokens_word,correct,prob_yes,prob_no,lr,n_params
She read so much about the bad effects of cigarettes she decided to give up the reading.,She planned to quit smoking.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She read so much about the bad effects of cigarettes she decided to give up the reading.

Sentence 2: She planned to quit smoking.

Answer:",EleutherAI/pythia-70m,J,18,2,no,6.0247781220823526e-05,0.00013950010179542005,-1.2112861583262993,70426624
She tied up her hair with a yellow ribbon.,She had very short hair.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She tied up her hair with a yellow ribbon.

Sentence 2: She had very short hair.

Answer:",EleutherAI/pythia-70m,E,10,2,no,3.70611269318033e-05,0.00012069090007571504,-1.703338247292146,70426624
"She told him he looked like a million, and she meant every century.",She thought he looked quite young and handsome.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She told him he looked like a million, and she meant every century.

Sentence 2: She thought he looked quite young and handsome.

Answer:",EleutherAI/pythia-70m,J,15,2,no,4.703562080976553e-05,0.00010691906936699525,-1.184693534107459,70426624
"She told him he looked like a million, and she meant every syllable.",She thought he looked good.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She told him he looked like a million, and she meant every syllable.

Sentence 2: She thought he looked good.

Answer:",EleutherAI/pythia-70m,S,16,2,yes,5.412522659753449e-05,0.00011198345600860193,-1.0489125451172034,70426624
She used a needle and a tweezers to pull out the splinter.,She needed a scalpel to remove the splinter.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She used a needle and a tweezers to pull out the splinter.

Sentence 2: She needed a scalpel to remove the splinter.

Answer:",EleutherAI/pythia-70m,E,16,2,no,4.052582517033443e-05,8.263751806225628e-05,-1.027955363296394,70426624
She was suddenly called back to New York and had to take a cab to the airport.,She was going to take a train.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She was suddenly called back to New York and had to take a cab to the airport.

Sentence 2: She was going to take a train.

Answer:",EleutherAI/pythia-70m,E,18,2,no,2.4428652977803722e-05,7.054011075524613e-05,-1.5298695269035756,70426624
"She went on a fourteen day diet, but she only lost two ounces.",She didn't lose much weight.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She went on a fourteen day diet, but she only lost two ounces.

Sentence 2: She didn't lose much weight.

Answer:",EleutherAI/pythia-70m,S,15,2,yes,2.609289913380053e-05,7.304547762032598e-05,-1.4851377076531922,70426624
"She went on a fourteen day diet, but she only lost two weeks.",She didn't lose any weight.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She went on a fourteen day diet, but she only lost two weeks.

Sentence 2: She didn't lose any weight.

Answer:",EleutherAI/pythia-70m,J,15,2,yes,4.0243288822239265e-05,0.00010140654194401577,-1.3333306094037567,70426624
She's happy because she finally has a boyfriend who gets along with her father.,Her father really liked her previous boyfriends.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She's happy because she finally has a boyfriend who gets along with her father.

Sentence 2: Her father really liked her previous boyfriends.

Answer:",EleutherAI/pythia-70m,S,16,2,no,1.3731829312746413e-05,3.906108031515032e-05,-1.5082080207433044,70426624
She's happy because she finally has a boyfriend who gets along with her fiance.,She is dating more than one man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: She's happy because she finally has a boyfriend who gets along with her fiance.

Sentence 2: She is dating more than one man.

Answer:",EleutherAI/pythia-70m,J,17,2,yes,3.3791140594985336e-05,6.004833267070353e-05,-0.8294791395320219,70426624
"Some babies are born to rule, while others are male.",Males are born rulers.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some babies are born to rule, while others are male.

Sentence 2: Males are born rulers.

Answer:",EleutherAI/pythia-70m,J,12,2,no,2.0047527868882753e-05,4.608572635333985e-05,-1.2008956452429902,70426624
"Some babies are born to rule, while others are weak.",Power starts at an early age.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some babies are born to rule, while others are weak.

Sentence 2: Power starts at an early age.

Answer:",EleutherAI/pythia-70m,S,12,2,yes,2.8693679269053973e-05,5.449758464237675e-05,-0.9254593197619935,70426624
"Some husbands are good providers, but only if you count children.",Some men don't take care of their families.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some husbands are good providers, but only if you count children.

Sentence 2: Some men don't take care of their families.

Answer:",EleutherAI/pythia-70m,J,13,2,yes,2.0434976249816827e-05,6.931653479114175e-05,-1.7621589677955432,70426624
"Some husbands are good providers, but only if you count salary.",Some men give their families nothing but money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some husbands are good providers, but only if you count salary.

Sentence 2: Some men give their families nothing but money.

Answer:",EleutherAI/pythia-70m,S,13,2,yes,1.6776122720330022e-05,5.614650217466988e-05,-1.7427868279816334,70426624
Some people think courtship is the first in a series of steps leading to divorce.,One of those steps is marriage.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people think courtship is the first in a series of steps leading to divorce.

Sentence 2: One of those steps is marriage.

Answer:",EleutherAI/pythia-70m,J,17,2,yes,2.6353209250373766e-05,3.450137592153624e-05,-0.3886752364105848,70426624
Some people think courtship is the first in a series of steps leading to romance.,Some people still believe in romantic courtship.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people think courtship is the first in a series of steps leading to romance.

Sentence 2: Some people still believe in romantic courtship.

Answer:",EleutherAI/pythia-70m,S,17,2,yes,8.583355338487308e-06,3.5209814086556435e-05,-2.0363639793431436,70426624
Some people's only culture is bacteria.,Everybody can appreciate the fine arts.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people's only culture is bacteria.

Sentence 2: Everybody can appreciate the fine arts.

Answer:",EleutherAI/pythia-70m,J,8,2,no,7.391845883830683e-06,3.506277789711021e-05,-2.2459337174033243,70426624
Some people's only culture is radio.,Everyone watches television.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Some people's only culture is radio.

Sentence 2: Everyone watches television.

Answer:",EleutherAI/pythia-70m,S,8,2,no,1.3797359315503854e-05,6.537509034387767e-05,-2.244348859872558,70426624
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.",Americans like to gamble on card games.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.

Sentence 2: Americans like to gamble on card games.

Answer:",EleutherAI/pythia-70m,S,18,2,yes,6.305780061666155e-06,1.0174252565775532e-05,-0.6901760567650527,70426624
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",Getting married is a risky thing to do.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.

Sentence 2: Getting married is a risky thing to do.

Answer:",EleutherAI/pythia-70m,J,17,2,yes,4.292772700864589e-06,9.604489605408162e-06,-1.161799164134623,70426624
Sunday is the day we bow our heads and putt.,We go to church on Sunday.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Sunday is the day we bow our heads and putt.

Sentence 2: We go to church on Sunday.

Answer:",EleutherAI/pythia-70m,J,12,2,no,6.002978261676617e-05,0.0003153024008497596,-2.3929858066529746,70426624
Sunday is the day we bow our heads and rest.,We work hard on Sunday.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Sunday is the day we bow our heads and rest.

Sentence 2: We work hard on Sunday.

Answer:",EleutherAI/pythia-70m,S,11,2,no,5.348888589651324e-05,0.0003236441989429295,-2.5970975853186773,70426624
The accident injured his spinal cord and his legs are paralyzed.,He can move his legs.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The accident injured his spinal cord and his legs are paralyzed.

Sentence 2: He can move his legs.

Answer:",EleutherAI/pythia-70m,E,13,2,no,2.2583224563277327e-05,0.00010975624900311232,-2.280979680084977,70426624
The art museum just acquired an early Rembrandt; it's done in charcoal.,This early work is an oil painting.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The art museum just acquired an early Rembrandt; it's done in charcoal.

Sentence 2: This early work is an oil painting.

Answer:",EleutherAI/pythia-70m,S,17,2,no,9.265590961149428e-06,2.621859312057495e-05,-1.5006353735233693,70426624
The art museum just acquired an early Rembrandt; it's done in Crayola.,Rembrandt was a child when he completed the work.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The art museum just acquired an early Rembrandt; it's done in Crayola.

Sentence 2: Rembrandt was a child when he completed the work.

Answer:",EleutherAI/pythia-70m,J,19,2,yes,4.555552095553139e-06,2.0987659809179604e-05,-2.203843497969555,70426624
The baby cried and upset her mother.,The mother was very calm.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The baby cried and upset her mother.

Sentence 2: The mother was very calm.

Answer:",EleutherAI/pythia-70m,E,8,2,no,3.3657859603408724e-05,0.00010191679757554084,-1.5983765114076824,70426624
The bartender dropped two olives into the strong martini.,The bartender was preparing a drink.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The bartender dropped two olives into the strong martini.

Sentence 2: The bartender was preparing a drink.

Answer:",EleutherAI/pythia-70m,E,13,2,yes,1.2790833352482878e-05,3.7981822970323265e-05,-1.5701988883284912,70426624
The best bargain I ever got was when I went to a family garage sale and bought a grandma.,I bought a car at the garage sale.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best bargain I ever got was when I went to a family garage sale and bought a grandma.

Sentence 2: I bought a car at the garage sale.

Answer:",EleutherAI/pythia-70m,J,21,2,no,2.9345093935262412e-05,5.05492789670825e-05,-0.784571187461078,70426624
The best bargain I ever got was when I went to a family garage sale and bought a toaster.,I got a really good deal on a blender.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best bargain I ever got was when I went to a family garage sale and bought a toaster.

Sentence 2: I got a really good deal on a blender.

Answer:",EleutherAI/pythia-70m,S,21,2,no,2.1405094230431132e-05,4.1858012991724536e-05,-0.9675496415527172,70426624
The best gift for the man who has everything is neckties.,A necktie always makes a good gift for a man.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best gift for the man who has everything is neckties.

Sentence 2: A necktie always makes a good gift for a man.

Answer:",EleutherAI/pythia-70m,S,13,2,yes,1.4555734196619596e-05,6.113249401096255e-05,-2.0703518142962567,70426624
The best gift for the man who has everything is penicillin.,This man has lots of diseases.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best gift for the man who has everything is penicillin.

Sentence 2: This man has lots of diseases.

Answer:",EleutherAI/pythia-70m,J,12,2,yes,3.2127856684383005e-05,6.843107257736847e-05,-1.0908268212567565,70426624
The best way to keep the milk from turning sour is to keep it in the cold.,Milk turns sour faster when it's warm.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best way to keep the milk from turning sour is to keep it in the cold.

Sentence 2: Milk turns sour faster when it's warm.

Answer:",EleutherAI/pythia-70m,S,18,2,yes,1.6522539226571098e-05,4.8693036660552025e-05,-1.5592800537962639,70426624
The best way to keep the milk from turning sour is to keep it in the cow.,Milk stays fresh for a long time.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best way to keep the milk from turning sour is to keep it in the cow.

Sentence 2: Milk stays fresh for a long time.

Answer:",EleutherAI/pythia-70m,J,18,2,no,1.7732994820107706e-05,5.326505925040692e-05,-1.5867532608857793,70426624
The best way to remove coffee stains from a white blouse is with detergent.,Coffee stains are impossible to wash out.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best way to remove coffee stains from a white blouse is with detergent.

Sentence 2: Coffee stains are impossible to wash out.

Answer:",EleutherAI/pythia-70m,S,16,2,no,1.3104927347740158e-05,4.479579729377292e-05,-1.773254030577955,70426624
The best way to remove coffee stains from a white blouse is with scissors.,Coffee stains are easy to wash out.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best way to remove coffee stains from a white blouse is with scissors.

Sentence 2: Coffee stains are easy to wash out.

Answer:",EleutherAI/pythia-70m,J,17,2,no,7.3984256232506596e-06,2.875147583836224e-05,-1.9583458081405423,70426624
The best way to stop an elephant from charging is to cut off its credit.,Elephants should pay in cash.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best way to stop an elephant from charging is to cut off its credit.

Sentence 2: Elephants should pay in cash.

Answer:",EleutherAI/pythia-70m,J,16,2,yes,1.5957786672515795e-05,3.435235339566134e-05,-1.106148372717361,70426624
The best way to stop an elephant from charging is to cut off its toes.,Elephants can run quickly even without toes.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The best way to stop an elephant from charging is to cut off its toes.

Sentence 2: Elephants can run quickly even without toes.

Answer:",EleutherAI/pythia-70m,S,16,2,no,2.3991642592591234e-05,4.499771966948174e-05,-0.9073199570285303,70426624
The bill was due at the end of the month.,He had to pay by the thirty-first.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The bill was due at the end of the month.

Sentence 2: He had to pay by the thirty-first.

Answer:",EleutherAI/pythia-70m,E,11,2,yes,2.6019099095719866e-05,7.323115278268233e-05,-1.4928864964941602,70426624
The book that tells you where you can go on vacation is called a checkbook.,Where you go on vacation depends on how much you can afford.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The book that tells you where you can go on vacation is called a checkbook.

Sentence 2: Where you go on vacation depends on how much you can afford.

Answer:",EleutherAI/pythia-70m,J,17,2,yes,6.620032763748895e-06,1.9256513041909784e-05,-1.54043622213573,70426624
The book that tells you where you can go on vacation is called a guidebook.,Guidebooks aren't very useful for planning a trip.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The book that tells you where you can go on vacation is called a guidebook.

Sentence 2: Guidebooks aren't very useful for planning a trip.

Answer:",EleutherAI/pythia-70m,S,17,2,no,3.6450603602133924e-06,9.433815648662858e-06,-1.3718987036584955,70426624
The children held their hands and formed a circle.,The children were watching television.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The children held their hands and formed a circle.

Sentence 2: The children were watching television.

Answer:",EleutherAI/pythia-70m,E,10,2,no,1.4430111150431912e-05,7.71466875448823e-05,-2.4185218005026248,70426624
The choir sang hymns while the people listened.,The people joined in the singing.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The choir sang hymns while the people listened.

Sentence 2: The people joined in the singing.

Answer:",EleutherAI/pythia-70m,E,10,2,no,7.347343398578232e-06,3.938141162507236e-05,-2.4222202158239936,70426624
"The convict told his cellmate how he'd blown all the money he stole on wine, women, and crack.",The convict had been a drug user.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The convict told his cellmate how he'd blown all the money he stole on wine, women, and crack.

Sentence 2: The convict had been a drug user.

Answer:",EleutherAI/pythia-70m,S,23,2,yes,1.1748906217690092e-05,3.479005317785777e-05,-1.5661484310204643,70426624
"The convict told his cellmate how he'd blown all the money he stole on wine, women, and lawyers.",Lawyers are expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The convict told his cellmate how he'd blown all the money he stole on wine, women, and lawyers.

Sentence 2: Lawyers are expensive.

Answer:",EleutherAI/pythia-70m,J,23,2,yes,6.5295798776787706e-06,2.558026426413562e-05,-1.969969093615169,70426624
"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the admission.",The prisoner may have been forced into confessing.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the admission.

Sentence 2: The prisoner may have been forced into confessing.

Answer:",EleutherAI/pythia-70m,S,23,2,yes,7.676355380681343e-06,4.34523681178689e-05,-2.5009413963855063,70426624
"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the bathtub.",The prisoner had been dirty and needed to be washed.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the bathtub.

Sentence 2: The prisoner had been dirty and needed to be washed.

Answer:",EleutherAI/pythia-70m,J,25,2,yes,1.3603402294393163e-05,7.203772838693112e-05,-2.4047851650211762,70426624
The curse of heavy drinking is that afterwards you get a huge bartab.,Drinking a lot can be expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The curse of heavy drinking is that afterwards you get a huge bartab.

Sentence 2: Drinking a lot can be expensive.

Answer:",EleutherAI/pythia-70m,J,15,2,yes,1.774069096427411e-05,7.969288708409294e-05,-2.167388762725744,70426624
The curse of heavy drinking is that afterwards you get a huge headache.,Drinking alcohol can lead to a hangover.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The curse of heavy drinking is that afterwards you get a huge headache.

Sentence 2: Drinking alcohol can lead to a hangover.

Answer:",EleutherAI/pythia-70m,S,14,2,yes,1.871481435955502e-05,7.765601185383275e-05,-2.0529168796999944,70426624
The difference between a dog and a fox is about five beers.,Drinking makes women appear more attractive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The difference between a dog and a fox is about five beers.

Sentence 2: Drinking makes women appear more attractive.

Answer:",EleutherAI/pythia-70m,J,13,2,yes,2.0408197087817825e-05,5.908913226448931e-05,-1.5337440761672223,70426624
The difference between a dog and a fox is about five degrees.,Dogs and foxes have the same body temperature.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The difference between a dog and a fox is about five degrees.

Sentence 2: Dogs and foxes have the same body temperature.

Answer:",EleutherAI/pythia-70m,S,13,2,no,1.4034042578714434e-05,4.6444743929896504e-05,-1.7265846939726188,70426624
The difference between a good speaker and a bad one is often a nice diction.,It's important to speak clearly.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: The difference between a good speaker and a bad one is often a nice diction.

Sentence 2: It's important to speak clearly.

Answer:",EleutherAI/pythia-70m,S,17,2,yes,1.3038309589319397e-05,4.338711005402729e-05,-1.7345096567844565,70426624
