"ParticipantID","TrialNumber","Response","ReactionTime","Sentence","TargetWords","Surprisal","NumTokens","LastEventCode","StimType","CounterBalance","ComprehensionQuestion","CorrectAnswer","Match"
"5d9cd36bed4008001284dcba",25,"YES",1413.44600004767,"To keep the dogs out of the yard he put up a fence","fence",2.847469584,1,6004,"expected","1B","He was worried his pet would escape.","no",0
"5d9cd36bed4008001284dcba",26,"NO",2659.54399985692,"The perfect companion to a vegetarian dinner is a salad","salad",6.705734179,1,3133,"straight","1B","A vegetarian meal doesn't need a salad.","no",1
"5d9cd36bed4008001284dcba",27,"NO",1791.34400004765,"Our new green car blocked the narrow driveway","driveway",4.397383473,1,5078,"expected","1B","The car was parked in the garage.","no",1
"5d9cd36bed4008001284dcba",28,"YES",1744.08899985696,"He says he doesn't like to drink because it makes him feel sad","sad",6.596669738,1,3083,"straight","1B","Alcohol depresses him.","yes",1
"5d9cd36bed4008001284dcba",29,"NO",1430.39200004766,"Congress taxes our income, our property, and our purchases","purchases",14.47328133,1,4059,"straight","1B","There are very few taxes.","no",1
"5d9cd36bed4008001284dcba",30,"NO",6315.15399995231,"Nature has three ways of thinning the herd: drought, famine, and primaries","primaries",22.1077962,1,2102,"joke","1B","Politics is a lot like nature.","yes",0
"5d9cd36bed4008001284dcba",31,"NO",3984.51499985694,"Her press agent was operated on for an ingrown beeper","beeper",17.91540761,2,2028,"joke","1B","Her press agent needed actual medical surgery.","no",1
"5d9cd36bed4008001284dcba",32,"NO",684.251999856904,"This is an attention check so please select no if you are paying attention.","",NA,NA,NA,"catch","1B","They forgot the dog at home. ","no",1
"5d9cd36bed4008001284dcba",33,"NO",3109.90600004769,"The baby cried and upset her mother","mother",1.617306191,1,5053,"expected","1B","The mother was very calm.","no",1
"5d9cd36bed4008001284dcba",34,"NO",1182.92999995232,"His job was to keep the sidewalk clean","clean",3.233571888,1,5010,"expected","1B","He was a doctor.","no",1
"5d9cd36bed4008001284dcba",35,"NO",1748.38099990459,"The last time a guy in a mask took all my money I was in surgery","surgery",12.0041893,1,2136,"joke","1B","I had been mugged.","no",1
"5d9cd36bed4008001284dcba",36,"NO",1533.451,"Many a man's idea of a vacation is to rest quietly in the shade of a blonde","blonde",15.79460764,1,1016,"joke","1B","Men like to vacation alone.","no",1
"5d9cd36bed4008001284dcba",37,"YES",1609.52800000005,"Too many girls believe that the chief foundation for true love is a large fortune","fortune",9.572551083,1,3127,"straight","1B","A lot of women marry for money.","yes",1
"5d9cd36bed4008001284dcba",38,"YES",2474.18399990466,"All the plates were garnished with little sprigs of parsley","parsley",6.937513427,2,6072,"expected","1B","Each plate had some parsley on it.","yes",1
"5d9cd36bed4008001284dcba",39,"YES",4457.84699999995,"The show had one act that was really offbeat: the clowns","clowns",15.00729049,2,3159,"straight","1B","The clowns were really out of the ordinary.","yes",1
"5d9cd36bed4008001284dcba",40,"NO",1132.87100000004,"By the time Mary had her fourteenth child, she'd run out of names to call her offspring","offspring",12.68809928,1,3055,"straight","1B","Mary had no problem naming her new baby.","no",1
"5d9cd36bed4008001284dcba",41,"YES",4046.55700004764,"The bill was due at the end of the month","month",1.792161832,1,5017,"expected","1B","He had to pay by the thirty-first.","yes",1
"5d9cd36bed4008001284dcba",42,"NO",1905.14499985694,"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a balloon","balloon",1.562501386,1,1020,"joke","1B","He got the tires for free.","no",1
"5d9cd36bed4008001284dcba",43,"YES",5256.77299985697,"Though most people think it's Rome, the world's most beloved capital is actually dollars","dollars",22.47655195,1,1032,"joke","1B","People love money.","yes",1
"5d9cd36bed4008001284dcba",44,"YES",2375.83499995235,"It's always nicer to give than to receive, especially when it's your parents","parents",9.528392131,1,4091,"straight","1B","Giving gifts can be fun.","yes",1
"5d9cd36bed4008001284dcba",45,"YES",5607.37699999998,"Women were not allowed to vote until when Congress passed the nineteenth amendment to the constitution","constitution",3.602436991,1,5062,"expected","1B","Women in 1900 could not vote.","yes",1
"5d9cd36bed4008001284dcba",46,"YES",1605.334999857,"A problem drinker is one who never buys","buys",7.989567849,1,1037,"joke","1B","One should take turns paying for the drinks.","yes",1
"5d9cd36bed4008001284dcba",47,"NO",2071.89799985697,"She tied up her hair with a yellow ribbon","ribbon",2.270933208,1,6031,"expected","1B","She had very short hair.","no",1
"5d9cd36bed4008001284dcba",48,"YES",1270.74000004772,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","1B","The snow had melted.","yes",1
"5d9cd36bed4008001284dcba",49,"NO",4509.05599999998,"I've got Parkinson's disease, and he's got mine","mine",8.454603136,1,1128,"joke","1B","At least one of us is in good health.","no",1
"5d9cd36bed4008001284dcba",50,"NO",6313.22100000002,"The only crop that is grown in America and harvested abroad is the American tobacco","tobacco",12.21346842,1,3145,"straight","1B","Very few foreigners smoke American cigarettes.","no",1
"5d9cd36bed4008001284dcba",51,"YES",1638.69900004764,"His sandwich came with chips and a dill pickle","pickle",3.66236072,2,5001,"expected","1B","He was about to eat.","yes",1
"5d9cd36bed4008001284dcba",52,"YES",9249.28699995228,"He's never given a girl a present, but he did give a few a pretty good surprise","surprise",9.19564157,1,3103,"straight","1B","He buys his girlfriends lavish gifts.","no",0
"5d9cd36bed4008001284dcba",53,"YES",1779.19100004772,"I got a car for my wife, and I thought it was a good choice","choice",5.666032587,1,4105,"straight","1B","I thought my wife would like the car.","yes",1
"5d9cd36bed4008001284dcba",54,"YES",1488.26199999999,"She's happy because she finally has a boyfriend who gets along with her fiance","fiance",13.31106121,1,1146,"joke","1B","She is dating more than one man.","yes",1
"5d9cd36bed4008001284dcba",55,"YES",1794.39899995236,"He wondered if the storm had done much damage","damage",2.582961967,1,6007,"expected","1B","It had been a terrible storm.","yes",1
"5d9cd36bed4008001284dcba",56,"NO",3248.92300000007,"Two things are essential for success: wealth and money","money",8.034403109,1,2124,"joke","1B","You don't need much cash to succeed in business.","no",1
"5d9cd36bed4008001284dcba",57,"YES",2150.42799999996,"Yesterday they canoed down the river","river",10.70284779,1,6027,"expected","1B","They spent yesterday outdoors.","yes",1
"5d9cd36bed4008001284dcba",58,"NO",2334.43799999997,"The most prevalent form of legalized gambling is betting","betting",8.699632776,1,3069,"straight","1B","Betting is not very common.","no",1
"5d9cd36bed4008001284dcba",59,"NO",1899.37699999998,"He told her he wasn't himself, and she said she'd noticed the problem","problem",8.723919623,1,3031,"straight","1B","He was behaving normally.","no",1
"5d9cd36bed4008001284dcba",60,"NO",2882.44500000007,"All roads lead to Rome, and all detours lead to somewhere","somewhere",12.65355755,1,4121,"straight","1B","Detours never go anywhere.","no",1
"5d9cd36bed4008001284dcba",61,"NO",1944.37100000004,"Where I'm from, the two most common elements are hydrogen and stupidity","stupidity",16.87978886,1,2024,"joke","1B","People in my hometown are very smart.","no",1
"5d9cd36bed4008001284dcba",62,"YES",1699.01899995236,"The nurse gave him detailed instructions about how to clean the wound and put on a fresh bandage","bandage",6.400182668,2,5037,"expected","1B","He had been injured.","yes",1
"5d9cd36bed4008001284dcba",63,"NO",1288.26899990463,"She called her husband at his office","office",2.118824225,1,6040,"expected","1B","Her husband worked at home.","no",1
"5d9cd36bed4008001284dcba",64,"NO",1227.21100000001,"One way to keep pornography away from teenagers is to put it in a textbook","textbook",10.54703929,1,2154,"joke","1B","Teenagers read their textbooks often.","no",1
"5e6162fd64d2080671040317",1,"NO",10307.4720000119,"You can keep your kids out of hot water with dishes","dishes",15.02149542,1,2144,"joke","1A","Kids like to wash dishes.","no",1
"5e6162fd64d2080671040317",2,"NO",7603.83000003576,"We used to have food on the table as soon as the customer was seated, but our new system requires more plates","plates",10.91472303,1,1036,"joke","1A","Our service is faster now.","no",1
"5e6162fd64d2080671040317",3,"NO",6957.24800002384,"This is an attention check so please select no if you are paying attention.","",NA,NA,NA,"catch","1A","They forgot the dog at home. ","no",1
"5e6162fd64d2080671040317",4,"YES",3347.541,"Arguments between couples are healthy; sometimes they even prevent breakups","breakups",11.82446475,2,4047,"straight","1A","It's okay for couples to argue sometimes.","yes",1
"5e6162fd64d2080671040317",5,"NO",2819.43300002384,"The doctor said he could have a stroke because his arteries were getting narrow and clogged","clogged",9.044771213,2,6048,"expected","1A","He was in excellent health.","no",1
"5e6162fd64d2080671040317",6,"NO",3828.65200004769,"She asked what state he was born in, and he said in the East","East",10.53334621,1,4153,"straight","1A","He was a native Californian.","no",1
"5e6162fd64d2080671040317",7,"NO",4890.883,"The garment bag kept his suit from getting wrinkled","wrinkled",8.386015871,2,5069,"expected","1A","His suit needed to be ironed.","no",1
"5e6162fd64d2080671040317",8,"NO",938.489000000001,"This is an attention check so please select no if you are paying attention.","",NA,NA,NA,"catch","1A","The sun was shining.","no",1
"5e6162fd64d2080671040317",9,"NO",5339.25600004768,"In the game of golf, nothing counts as much as your drives","drives",14.22676922,1,4119,"straight","1A","The most important part of your golf game is your putting.","no",1
"5e6162fd64d2080671040317",10,"YES",6960.37800002385,"A replacement player hit a home run with my ball","ball",7.842882242,1,4007,"straight","1A","The player was playing baseball.","yes",1
"5e6162fd64d2080671040317",11,"NO",3159.86700004768,"The woman in the grocery store was handing out free samples","samples",3.33259248,1,6064,"expected","1A","The samples cost ten cents each.","no",1
"5e6162fd64d2080671040317",12,"NO",6612.92800003577,"Every time I wear my spring coat in the rain, it damages the springs","springs",11.52977954,1,2110,"joke","1A","Water isn't good for my coat.","yes",0
"5e6162fd64d2080671040317",13,"YES",3711.09400004768,"A vacation is the shortest distance between two paychecks","paychecks",19.11761141,2,1094,"joke","1A","Vacations cost a lot of money.","yes",1
"5e6162fd64d2080671040317",14,"NO",3374.25900002386,"The choir sang hymns while the people listened","listened",3.977701109,1,6080,"expected","1A","The people joined in the singing.","no",1
"5e6162fd64d2080671040317",15,"YES",7106.23699999999,"Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal","disposal",7.313469551,1,5045,"expected","1A","Paul broke the garbage disposal.","no",0
"5e6162fd64d2080671040317",16,"YES",2325.5060000477,"No patient should leave the hospital until he's strong enough to face the outside","outside",8.538858074,1,4041,"straight","1A","Patients should be released as soon as possible.","no",0
"5e6162fd64d2080671040317",17,"YES",2284.02699999997,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","1A","The snow had melted.","yes",1
"5e6162fd64d2080671040317",18,"NO",4930.81900004769,"The doctor told her not to scratch no matter how much it itched","itched",31.03406611,2,6008,"expected","1A","She had a heart condition.","no",1
"5e6162fd64d2080671040317",19,"NO",5904.05900002384,"Another thing that has developed by leaps and bounds is the modern science","science",8.967469589,1,3085,"straight","1A","Science has progressed at a snail's pace.","no",1
"5e6162fd64d2080671040317",20,"YES",11181.0960000239,"When I asked the bartender for something cold and full of rum, he recommended his wife","wife",7.457581627,1,1096,"joke","1A","The bartender was married.","yes",1
"5e6162fd64d2080671040317",21,"YES",5187.77200002383,"One good way to invest in the country is to buy a senator","senator",17.02572354,1,2068,"joke","1A","Politicians will do favors for money.","yes",1
"5e6162fd64d2080671040317",22,"YES",2740.82200004769,"When he stepped into the elevator, he knew Jennifer had just been there by the smell of her perfume","perfume",5.032449179,1,5021,"expected","1A","Jennifer wore strong perfume.","yes",1
"5e6162fd64d2080671040317",23,"NO",2752.11600002385,"One thing that makes the world go round is greed","greed",13.17235841,1,4075,"straight","1A","Most people don't care about money.","no",1
"5e6162fd64d2080671040317",24,"YES",4110.90800001193,"The only thing money can't buy is generosity","generosity",11.32849597,1,4025,"straight","1A","Just because you have money doesn't mean you'll share it.","yes",1
"5e6162fd64d2080671040317",25,"YES",3078.11800002385,"Many things run in families, especially noses","noses",19.17478653,1,2156,"joke","1A","People often catch colds from other family members.","yes",1
"5e6162fd64d2080671040317",26,"YES",3250.93499999997,"Mrs Martin told the bad student to stand in the corner","corner",4.550151115,1,6047,"expected","1A","Mrs Martin was unhappy with the student's behavior.","yes",1
"5e6162fd64d2080671040317",27,"NO",3223.20500003576,"Politicians who are as American as apple pie still want their slice","slice",10.21460052,1,2108,"joke","1A","Politicians are happy to do something for nothing.","no",1
"5e6162fd64d2080671040317",28,"YES",4592.32200003575,"You could tell he had grown up in the South by his accent","accent",6.473320602,1,5009,"expected","1A","He talked like a Southerner.","yes",1
"5e6162fd64d2080671040317",29,"NO",2975.50400001192,"He told me he's not broke, just badly off","off",5.007407185,1,4123,"straight","1A","He has lots of money.","no",1
"5e6162fd64d2080671040317",30,"YES",1985.39800001192,"Another thing a small boy is constantly outgrowing is his allowance","allowance",11.7113223,1,1062,"joke","1A","Kids always want more money.","yes",1
"5e6162fd64d2080671040317",31,"YES",3326.5460000477,"He is at the age when all the numbers in his little black book belong to friends","friends",13.38755013,1,4079,"straight","1A","He is a real playboy.","no",0
"5e6162fd64d2080671040317",32,"NO",3129.20600001194,"Because of his diabetes, he had to take daily shots of insulin","insulin",3.571605066,1,5018,"expected","1A","He took insulin once a week.","no",1
"5e6162fd64d2080671040317",33,"NO",7546.53600004769,"She always told girls not to look for a husband but just to date bachelors","bachelors",15.66595403,3,2070,"joke","1A","It's better to date a married man.","no",1
"5e6162fd64d2080671040317",34,"NO",4057.01800004771,"Our son brought home a note from school saying they need a written excuse for his presence","presence",9.210960444,1,1022,"joke","1A","The son does very well in school.","no",1
"5e6162fd64d2080671040317",35,"YES",2772.29400002386,"Cocktail lounges are usually half lit to match the patrons","patrons",12.35833353,1,2122,"joke","1A","The people have often had a bit too much to drink.","yes",1
"5e6162fd64d2080671040317",36,"YES",2586.58100004768,"She told him he looked like a million, and she meant every syllable","syllable",8.932101776,2,3021,"straight","1A","She thought he looked good.","yes",1
"5e6162fd64d2080671040317",37,"YES",2214.73200003576,"His wife sued for divorce and asked for custody of the cat","cat",13.10679079,1,3057,"straight","1A","She was very fond of her pet.","yes",1
"5e6162fd64d2080671040317",38,"NO",2334.06,"Three people were killed in a major highway accident","accident",2.325386487,1,5042,"expected","1A","The accident had not been fatal.","no",1
"5e6162fd64d2080671040317",39,"YES",3658.26600004768,"He hung her coat in the closet","closet",6.288894021,1,6035,"expected","1A","She had been wearing a coat.","yes",1
"5e6162fd64d2080671040317",40,"NO",10456.7710000477,"The book that tells you where you can go on vacation is called a guidebook","guidebook",7.578997991,2,4109,"straight","1A","Guidebooks aren't very useful for planning a trip.","no",1
"5e6162fd64d2080671040317",41,"NO",15238.076,"Some people's only culture is radio","radio",15.96102292,1,3117,"straight","1A","Everyone watches television.","no",1
"5e6162fd64d2080671040317",42,"NO",5583.092,"His doctor recommended he stay flat on his back ever since he was hit by a steamroller","steamroller",15.94636449,2,2042,"joke","1A","He should get out of bed as soon as possible.","no",1
"5e6162fd64d2080671040317",43,"YES",2209.23000001191,"Dogs crack open bones so they can eat the marrow","marrow",6.23690214,1,6059,"expected","1A","Dogs like to eat bone marrow.","yes",1
"5e6162fd64d2080671040317",44,"YES",6690.72900003579,"Charged with statutory rape, he told the judge he didn't know she was a statue","statue",16.73607537,1,1048,"joke","1A","He was on trial for a sex-related crime.","yes",1
"5e6162fd64d2080671040317",45,"YES",4751.38300000003,"Most cats see very well at night","night",1.074717855,1,6019,"expected","1A","Cats see well in the dark.","yes",1
"5e6162fd64d2080671040317",46,"YES",2868.77900004771,"Most of the people running for office are not politicians; they're candidates","candidates",7.796607037,1,3147,"straight","1A","You become a politician when you get elected.","yes",1
"5e6162fd64d2080671040317",47,"NO",2767.41800000001,"Once a week they hold a bingo game, and all the proceeds go to fight disease","disease",10.77977284,1,4027,"straight","1A","They are raising money to build a new church.","no",1
"5e6162fd64d2080671040317",48,"NO",9565.50800001191,"The new tax forms are more realistic-- where your wife signs, it says: accomplice","accomplice",29.42497494,2,1049,"joke","1A","Your wife doesn't need to sign your tax form.","no",1
"5e6162fd64d2080671040317",49,"YES",4134.56399999995,"The teacher wrote the problem on the board","board",5.762169045,1,6023,"expected","1A","The teacher was going to explain the problem.","yes",1
"5e6162fd64d2080671040317",50,"YES",9805.24400001194,"Autobiography is an unrivaled vehicle for telling the truth about others","others",10.9357702,1,2120,"joke","1A","Writing an autobiography can unmask your true self.","no",0
"5e6162fd64d2080671040317",51,"NO",5697.24200000003,"The victim was rushed to the hospital in an ambulance","ambulance",2.362372718,1,5022,"expected","1A","The victim wasn't hurt in the accident.","no",1
"5e6162fd64d2080671040317",52,"YES",4618.08200000005,"When the kid came into the store and asked for empty boxes, the owner gave him the register","register",13.42725202,1,1100,"joke","1A","The store had made a lot of money.","no",0
"5e6162fd64d2080671040317",53,"YES",7202.261,"Some husbands are good providers, but only if you count salary","salary",14.08196252,1,3115,"straight","1A","Some men give their families nothing but money.","yes",1
"5e6162fd64d2080671040317",54,"YES",1971.33299999998,"The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little finding","finding",12.39572787,1,2056,"joke","1A","Things are hard to find in this area.","yes",1
"5e6162fd64d2080671040317",55,"YES",3561.84800002386,"The surgeon tried vainly to save his patient","patient",4.255454885,1,5074,"expected","1A","The patient died.","yes",1
"5e6162fd64d2080671040317",56,"YES",16488.0100000357,"The lawyer feared that his client was guilty","guilty",7.260911948,1,5058,"expected","1A","The lawyer was a prosecutor.","no",0
"5e6162fd64d2080671040317",57,"YES",6861.10900002386,"A device for finding furniture in the dark is a candle","candle",16.00213812,1,4013,"straight","1A","The candle gives off light.","yes",1
"5e6162fd64d2080671040317",58,"NO",4015.40500003577,"When it comes to keeping warm, nothing beats a thermal brunette","brunette",20.63776851,2,2086,"joke","1A","A down parka is the best way to keep warm.","no",1
"5e6162fd64d2080671040317",59,"NO",5495.14200002386,"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper","copper",2.295253287,1,6012,"expected","1A","Both coins are made from the same metal.","no",1
"5e6162fd64d2080671040317",60,"YES",4223.99300003576,"Nothing ages a woman faster than hardships","hardships",19.67115418,1,3087,"straight","1A","A difficult life can make you look old.","yes",1
"5e6162fd64d2080671040317",61,"YES",7217.67500002385,"The husband who catches his wife in the act is probably on the snoop","snoop",16.18990106,2,3157,"straight","1A","An unfaithful wife can get in trouble if her husband is on the lookout.","yes",1
"5e6162fd64d2080671040317",62,"YES",8786.06099999999,"The best way to stop an elephant from charging is to cut off its credit","credit",14.75239708,1,1066,"joke","1A","Elephants should pay in cash.","yes",1
"5e6162fd64d2080671040317",63,"YES",3345.80800004769,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","1A","They arived late to the party.","yes",1
"5e6162fd64d2080671040317",64,"YES",1675.63500002387,"Bill jumped in the lake and made a big splash","splash",2.374569951,1,5005,"expected","1A","Bill went for a swim.","yes",1
"600f4361d8ad4b1021236a24",1,"NO",2987.42699999404,"Politicians who are as American as apple pie still want their slice","slice",10.21460052,1,2108,"joke","1A","Politicians are happy to do something for nothing.","no",1
"600f4361d8ad4b1021236a24",2,"YES",2250.88099999106,"Mrs Martin told the bad student to stand in the corner","corner",4.550151115,1,6047,"expected","1A","Mrs Martin was unhappy with the student's behavior.","yes",1
"600f4361d8ad4b1021236a24",3,"NO",2277.54499999404,"One thing that makes the world go round is greed","greed",13.17235841,1,4075,"straight","1A","Most people don't care about money.","no",1
"600f4361d8ad4b1021236a24",4,"YES",12906.1609999911,"The only thing money can't buy is generosity","generosity",11.32849597,1,4025,"straight","1A","Just because you have money doesn't mean you'll share it.","yes",1
"600f4361d8ad4b1021236a24",5,"YES",2188.24799999106,"When he stepped into the elevator, he knew Jennifer had just been there by the smell of her perfume","perfume",5.032449179,1,5021,"expected","1A","Jennifer wore strong perfume.","yes",1
"600f4361d8ad4b1021236a24",6,"YES",3329.46199998808,"Many things run in families, especially noses","noses",19.17478653,1,2156,"joke","1A","People often catch colds from other family members.","yes",1
"600f4361d8ad4b1021236a24",7,"NO",2373.43399999702,"She asked what state he was born in, and he said in the East","East",10.53334621,1,4153,"straight","1A","He was a native Californian.","no",1
"600f4361d8ad4b1021236a24",8,"NO",1666.577,"The doctor said he could have a stroke because his arteries were getting narrow and clogged","clogged",9.044771213,2,6048,"expected","1A","He was in excellent health.","no",1
"600f4361d8ad4b1021236a24",9,"NO",1789.14399999106,"The garment bag kept his suit from getting wrinkled","wrinkled",8.386015871,2,5069,"expected","1A","His suit needed to be ironed.","no",1
"600f4361d8ad4b1021236a24",10,"YES",1542.90499999106,"Arguments between couples are healthy; sometimes they even prevent breakups","breakups",11.82446475,2,4047,"straight","1A","It's okay for couples to argue sometimes.","yes",1
"600f4361d8ad4b1021236a24",11,"NO",644.239999997022,"This is an attention check so please select no if you are paying attention.","",NA,NA,NA,"catch","1A","They forgot the dog at home. ","no",1
"600f4361d8ad4b1021236a24",12,"NO",4501.03799999702,"We used to have food on the table as soon as the customer was seated, but our new system requires more plates","plates",10.91472303,1,1036,"joke","1A","Our service is faster now.","no",1
"600f4361d8ad4b1021236a24",13,"NO",4433.47099999999,"You can keep your kids out of hot water with dishes","dishes",15.02149542,1,2144,"joke","1A","Kids like to wash dishes.","no",1
"600f4361d8ad4b1021236a24",14,"NO",1909.22699999702,"No patient should leave the hospital until he's strong enough to face the outside","outside",8.538858074,1,4041,"straight","1A","Patients should be released as soon as possible.","no",1
"600f4361d8ad4b1021236a24",15,"NO",2108.81999999702,"Another thing that has developed by leaps and bounds is the modern science","science",8.967469589,1,3085,"straight","1A","Science has progressed at a snail's pace.","no",1
"600f4361d8ad4b1021236a24",16,"NO",3144.04099999701,"Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal","disposal",7.313469551,1,5045,"expected","1A","Paul broke the garbage disposal.","no",1
"600f4361d8ad4b1021236a24",17,"NO",1930.03299998808,"The doctor told her not to scratch no matter how much it itched","itched",31.03406611,2,6008,"expected","1A","She had a heart condition.","no",1
"600f4361d8ad4b1021236a24",18,"YES",4570.22599999404,"One good way to invest in the country is to buy a senator","senator",17.02572354,1,2068,"joke","1A","Politicians will do favors for money.","yes",1
"600f4361d8ad4b1021236a24",19,"YES",772.760999997015,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","1A","The snow had melted.","yes",1
"600f4361d8ad4b1021236a24",20,"YES",1609.40099999701,"When I asked the bartender for something cold and full of rum, he recommended his wife","wife",7.457581627,1,1096,"joke","1A","The bartender was married.","yes",1
"600f4361d8ad4b1021236a24",21,"NO",2613.76899998807,"The book that tells you where you can go on vacation is called a guidebook","guidebook",7.578997991,2,4109,"straight","1A","Guidebooks aren't very useful for planning a trip.","no",1
"600f4361d8ad4b1021236a24",22,"YES",5102.10599998807,"Charged with statutory rape, he told the judge he didn't know she was a statue","statue",16.73607537,1,1048,"joke","1A","He was on trial for a sex-related crime.","yes",1
"600f4361d8ad4b1021236a24",23,"NO",2369.77599998808,"His doctor recommended he stay flat on his back ever since he was hit by a steamroller","steamroller",15.94636449,2,2042,"joke","1A","He should get out of bed as soon as possible.","no",1
"600f4361d8ad4b1021236a24",24,"YES",1449.37899999702,"Dogs crack open bones so they can eat the marrow","marrow",6.23690214,1,6059,"expected","1A","Dogs like to eat bone marrow.","yes",1
"600f4361d8ad4b1021236a24",25,"YES",1452.69399998809,"Most cats see very well at night","night",1.074717855,1,6019,"expected","1A","Cats see well in the dark.","yes",1
"600f4361d8ad4b1021236a24",26,"NO",1553.64099998807,"Some people's only culture is radio","radio",15.96102292,1,3117,"straight","1A","Everyone watches television.","no",1
"600f4361d8ad4b1021236a24",27,"YES",1213.03899999405,"You could tell he had grown up in the South by his accent","accent",6.473320602,1,5009,"expected","1A","He talked like a Southerner.","yes",1
"600f4361d8ad4b1021236a24",28,"NO",1329.72199999404,"He told me he's not broke, just badly off","off",5.007407185,1,4123,"straight","1A","He has lots of money.","no",1
"600f4361d8ad4b1021236a24",29,"NO",3712.80299998808,"He is at the age when all the numbers in his little black book belong to friends","friends",13.38755013,1,4079,"straight","1A","He is a real playboy.","no",1
"600f4361d8ad4b1021236a24",30,"NO",1877.57500000001,"Because of his diabetes, he had to take daily shots of insulin","insulin",3.571605066,1,5018,"expected","1A","He took insulin once a week.","no",1
"600f4361d8ad4b1021236a24",31,"NO",3187.86599998808,"She always told girls not to look for a husband but just to date bachelors","bachelors",15.66595403,3,2070,"joke","1A","It's better to date a married man.","no",1
"600f4361d8ad4b1021236a24",32,"YES",1704.80999999403,"Another thing a small boy is constantly outgrowing is his allowance","allowance",11.7113223,1,1062,"joke","1A","Kids always want more money.","yes",1
"600f4361d8ad4b1021236a24",33,"NO",15608.9999999881,"Once a week they hold a bingo game, and all the proceeds go to fight disease","disease",10.77977284,1,4027,"straight","1A","They are raising money to build a new church.","no",1
"600f4361d8ad4b1021236a24",34,"NO",1934.33399999703,"The new tax forms are more realistic-- where your wife signs, it says: accomplice","accomplice",29.42497494,2,1049,"joke","1A","Your wife doesn't need to sign your tax form.","no",1
"600f4361d8ad4b1021236a24",35,"NO",2401.24499998809,"The victim was rushed to the hospital in an ambulance","ambulance",2.362372718,1,5022,"expected","1A","The victim wasn't hurt in the accident.","no",1
"600f4361d8ad4b1021236a24",36,"YES",3116.524,"Most of the people running for office are not politicians; they're candidates","candidates",7.796607037,1,3147,"straight","1A","You become a politician when you get elected.","yes",1
"600f4361d8ad4b1021236a24",37,"YES",3033.02600000001,"The teacher wrote the problem on the board","board",5.762169045,1,6023,"expected","1A","The teacher was going to explain the problem.","yes",1
"600f4361d8ad4b1021236a24",38,"YES",4676.23699999999,"Autobiography is an unrivaled vehicle for telling the truth about others","others",10.9357702,1,2120,"joke","1A","Writing an autobiography can unmask your true self.","no",0
"600f4361d8ad4b1021236a24",39,"YES",1688.08600000001,"His wife sued for divorce and asked for custody of the cat","cat",13.10679079,1,3057,"straight","1A","She was very fond of her pet.","yes",1
"600f4361d8ad4b1021236a24",40,"YES",1415.62800000003,"She told him he looked like a million, and she meant every syllable","syllable",8.932101776,2,3021,"straight","1A","She thought he looked good.","yes",1
"600f4361d8ad4b1021236a24",41,"NO",1459.67799999705,"Three people were killed in a major highway accident","accident",2.325386487,1,5042,"expected","1A","The accident had not been fatal.","no",1
"600f4361d8ad4b1021236a24",42,"NO",5389.72399999108,"Our son brought home a note from school saying they need a written excuse for his presence","presence",9.210960444,1,1022,"joke","1A","The son does very well in school.","no",1
"600f4361d8ad4b1021236a24",43,"YES",1399.98700000002,"He hung her coat in the closet","closet",6.288894021,1,6035,"expected","1A","She had been wearing a coat.","yes",1
"600f4361d8ad4b1021236a24",44,"YES",4189.91200000001,"Cocktail lounges are usually half lit to match the patrons","patrons",12.35833353,1,2122,"joke","1A","The people have often had a bit too much to drink.","yes",1
"600f4361d8ad4b1021236a24",45,"YES",1057.32999999105,"Bill jumped in the lake and made a big splash","splash",2.374569951,1,5005,"expected","1A","Bill went for a swim.","yes",1
"600f4361d8ad4b1021236a24",46,"NO",4347.49699999107,"The best way to stop an elephant from charging is to cut off its credit","credit",14.75239708,1,1066,"joke","1A","Elephants should pay in cash.","yes",0
"600f4361d8ad4b1021236a24",47,"YES",545.214999991062,"This is an attention check so please select yes if you are paying attention.","",NA,NA,NA,"catch","1A","They arived late to the party.","yes",1
"600f4361d8ad4b1021236a24",48,"YES",5578.77399999998,"The husband who catches his wife in the act is probably on the snoop","snoop",16.18990106,2,3157,"straight","1A","An unfaithful wife can get in trouble if her husband is on the lookout.","yes",1
"600f4361d8ad4b1021236a24",49,"NO",1572.55499999406,"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper","copper",2.295253287,1,6012,"expected","1A","Both coins are made from the same metal.","no",1
"600f4361d8ad4b1021236a24",50,"YES",1501.87899999105,"Nothing ages a woman faster than hardships","hardships",19.67115418,1,3087,"straight","1A","A difficult life can make you look old.","yes",1
"600f4361d8ad4b1021236a24",51,"YES",4366.277,"When it comes to keeping warm, nothing beats a thermal brunette","brunette",20.63776851,2,2086,"joke","1A","A down parka is the best way to keep warm.","no",0
