model,sentence,answer,condition,best_response,best_response_lp,entropy,is_joke
mistralai/Mixtral-8x7B-v0.1,"To clothe one soldier, it takes the wool from two sheep and the hides from three taxpayers.",Military uniforms are expensive.,J,1,-1.0859375,1.175781872249919,True
mistralai/Mixtral-8x7B-v0.1,"To get something done, a committee should consist of no more than three people, two of whom are dead.",Groups are more efficient than individuals.,J,1,-0.8959961,0.9244204579935811,True
mistralai/Mixtral-8x7B-v0.1,"To get something done, a committee should consist of no more than three people, two of whom are workers.",A committee works best with one leader.,S,1,-1.0966797,1.1408130174178008,False
mistralai/Mixtral-8x7B-v0.1,To keep the dogs out of the yard he put up a fence.,He was worried his pet would escape.,E,1,-1.1962891,1.2949226413308952,False
mistralai/Mixtral-8x7B-v0.1,To pay for the car Al simply wrote a check.,Al paid with a credit card.,E,1,-1.0410156,1.25807247805529,False
mistralai/Mixtral-8x7B-v0.1,Too many girls believe that the chief foundation for true love is a large fortune.,A lot of women marry for money.,S,1,-0.9501953,1.1586045540172067,False
mistralai/Mixtral-8x7B-v0.1,Too many girls believe that the chief foundation for true love is a large stone.,Some girls just want a big diamond ring.,J,1,-1.0292969,1.2017774189875767,True
mistralai/Mixtral-8x7B-v0.1,Two things are essential for success: wealth and fame.,Having money without celebrity is still success.,S,1,-0.9995117,1.2132343975341415,False
mistralai/Mixtral-8x7B-v0.1,Two things are essential for success: wealth and money.,You don't need much cash to succeed in business.,J,1,-0.9140625,1.121016552765294,True
mistralai/Mixtral-8x7B-v0.1,We finally got a decent picture on the TV after an hour of adjusting the antenna.,The TV had poor reception.,E,1,-0.83496094,1.0661750171948186,False
mistralai/Mixtral-8x7B-v0.1,We live in a lovely suburb; it's just two miles beyond our income.,We can't afford to live where we do.,J,1,-1.2783203,1.2529016741503525,True
mistralai/Mixtral-8x7B-v0.1,We live in a lovely suburb; it's just two miles beyond our town.,The suburb is far from the city.,S,1,-1.2011719,1.2576842993240696,False
mistralai/Mixtral-8x7B-v0.1,"We used to have food on the table as soon as the customer was seated, but our new system requires more effort.",We have to work harder now.,S,1,-1.0322266,1.1829577774816937,False
mistralai/Mixtral-8x7B-v0.1,"We used to have food on the table as soon as the customer was seated, but our new system requires more plates.",Our service is faster now.,J,1,-1.1123047,1.2389935858859198,True
mistralai/Mixtral-8x7B-v0.1,"When an irresistible force meets an immovable object, you get two very angry entities.","When one thing runs into another, both become unhappy.",S,1,-1.2890625,1.2961725148019032,False
mistralai/Mixtral-8x7B-v0.1,"When an irresistible force meets an immovable object, you get two very angry women.",Women can be stubborn.,J,1,-1.2314453,1.2599703304821015,True
mistralai/Mixtral-8x7B-v0.1,"When he stepped into the elevator, he knew Jennifer had just been there by the smell of her perfume.",Jennifer wore strong perfume.,E,1,-1.1826172,1.2320609504173634,False
mistralai/Mixtral-8x7B-v0.1,"When I asked how long I should cook the noodles, he said at least ten inches.",The noodles should be at least ten inches long.,J,1,-0.7246094,0.9328868034834464,True
mistralai/Mixtral-8x7B-v0.1,"When I asked how long I should cook the noodles, he said at least ten seconds.",They had already eaten.,S,1,-0.8647461,0.9933000917911762,False
mistralai/Mixtral-8x7B-v0.1,"When I asked the bartender for something cold and full of rum, he recommended his daiquiri.",The bartender recommended a drink.,S,1,-1.0253906,1.2362645575352489,False
mistralai/Mixtral-8x7B-v0.1,"When I asked the bartender for something cold and full of rum, he recommended his wife.",The bartender was married.,J,1,-0.87353516,1.046994382101812,True
mistralai/Mixtral-8x7B-v0.1,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the dressmaker.",The dressmaker had a lot of my money.,J,1,-0.95654297,1.1565733822133917,True
mistralai/Mixtral-8x7B-v0.1,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the mistress.",I had been faithful to my wife.,S,1,-0.9223633,1.178552016198065,False
mistralai/Mixtral-8x7B-v0.1,"When it comes to keeping warm, nothing beats a thermal brunette.",A down parka is the best way to keep warm.,J,1,-1.0898438,1.1975840187093503,True
mistralai/Mixtral-8x7B-v0.1,"When it comes to keeping warm, nothing beats a thermal parka.",A trenchcoat is the best way to keep warm.,S,1,-1.0976562,1.236188263579915,False
mistralai/Mixtral-8x7B-v0.1,"When John bought a bulldog, it was no time at all before he had that dog eating out of his fingers.",He trained the dog well.,S,1,-1.1445312,1.251395743322728,False
mistralai/Mixtral-8x7B-v0.1,"When John bought a bulldog, it was no time at all before he had that dog eating out of his leg.",The dog was aggressive.,J,1,-1.1220703,1.2528777730149117,True
mistralai/Mixtral-8x7B-v0.1,"When reviewing your notes for a test, the most important ones will be capitalized.",Pay more attention to the things in small print.,S,1,-1.0644531,1.2240032900640667,False
mistralai/Mixtral-8x7B-v0.1,"When reviewing your notes for a test, the most important ones will be illegible.",Important notes are written clearly so they stand out.,J,1,-1.4882812,1.3599605104902053,True
mistralai/Mixtral-8x7B-v0.1,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",The kid didn't get any boxes.,S,1,-1.0576172,1.1816320631837034,False
mistralai/Mixtral-8x7B-v0.1,"When the kid came into the store and asked for empty boxes, the owner gave him the register.",The store had made a lot of money.,J,1,-1.1230469,1.238561784636515,True
mistralai/Mixtral-8x7B-v0.1,When they were in London they visited Buckingham Palace.,They made a trip to England.,E,1,-1.0908203,1.3088295647157868,False
mistralai/Mixtral-8x7B-v0.1,"When we got divorced, my wife and I split the house; she got the inside.",I got the outside.,J,1,-1.1210938,1.1907074046299146,True
mistralai/Mixtral-8x7B-v0.1,"When we got divorced, my wife and I split the house; she got the kitchen.",My wife gave me the kitchen items.,S,1,-1.1162109,1.2037318848453713,False
mistralai/Mixtral-8x7B-v0.1,"When we watch a sexy movie, my wife leans over and breathes on my collar.",She wants to get me excited.,S,1,-1.1386719,1.2579676009388152,False
mistralai/Mixtral-8x7B-v0.1,"When we watch a sexy movie, my wife leans over and breathes on my glasses.",She wants me to see the movie.,J,1,-1.0585938,1.1877531064954665,True
mistralai/Mixtral-8x7B-v0.1,"When you go to bed, turn off the lights.",The lights are on.,E,1,-1.1425781,1.2518589987223059,False
mistralai/Mixtral-8x7B-v0.1,"When you own an ice cream business, your favorite flavor is aspirin.",Running an ice cream business can give you a headache.,J,1,-1.0029297,1.1719935724289687,True
mistralai/Mixtral-8x7B-v0.1,"When you own an ice cream business, your favorite flavor is everything.",You start to like all the flavors.,S,1,-1.1552734,1.259896579625467,False
mistralai/Mixtral-8x7B-v0.1,"Where I'm from, the two most common elements are hydrogen and nitrogen.",Phosphorus is the most common element in my hometown.,S,1,-0.9716797,1.0508964323919996,False
mistralai/Mixtral-8x7B-v0.1,"Where I'm from, the two most common elements are hydrogen and stupidity.",People in my hometown are very smart.,J,1,-1.1210938,1.1719748634495477,True
mistralai/Mixtral-8x7B-v0.1,"Women don't dress to please men; if they did, they'd dress a lot faster.",Women take a long time to get dressed.,J,1,-1.1513672,1.205303549682776,True
mistralai/Mixtral-8x7B-v0.1,"Women don't dress to please men; if they did, they'd dress a lot scantier.",Men prefer women who wear a lot of clothes.,S,1,-1.1806641,1.2351468938286982,False
mistralai/Mixtral-8x7B-v0.1,Women were not allowed to vote until when Congress passed the nineteenth amendment to the constitution.,Women in 1900 could not vote.,E,1,-0.66845703,1.0656154206171853,False
mistralai/Mixtral-8x7B-v0.1,Yesterday they canoed down the river.,They spent yesterday outdoors.,E,1,-1.2080078,1.2874735923976963,False
mistralai/Mixtral-8x7B-v0.1,You can keep your kids out of hot water with dishes.,Kids like to wash dishes.,J,1,-1.0166016,1.1956166855361603,True
mistralai/Mixtral-8x7B-v0.1,You can keep your kids out of hot water with rules.,Clear boundaries help keep kids out of trouble.,S,1,-1.0429688,0.9615802161966436,False
mistralai/Mixtral-8x7B-v0.1,You could tell he had grown up in the South by his accent.,He talked like a Southerner.,E,1,-0.7832031,1.008759107737794,False
