model,sentence,answer,condition,best_response,best_response_lp,entropy,is_joke
meta-llama/Meta-Llama-3-8B,We live in a lovely suburb; it's just two miles beyond our income.,We can't afford to live where we do.,J,1,-1.4765625,1.4821456093706056,True
meta-llama/Meta-Llama-3-8B,We live in a lovely suburb; it's just two miles beyond our town.,The suburb is far from the city.,S,1,-1.4482422,1.4903814287196304,False
meta-llama/Meta-Llama-3-8B,"We used to have food on the table as soon as the customer was seated, but our new system requires more effort.",We have to work harder now.,S,1,-1.4101562,1.479342344121234,False
meta-llama/Meta-Llama-3-8B,"We used to have food on the table as soon as the customer was seated, but our new system requires more plates.",Our service is faster now.,J,1,-1.4433594,1.496789149390657,True
meta-llama/Meta-Llama-3-8B,"When an irresistible force meets an immovable object, you get two very angry entities.","When one thing runs into another, both become unhappy.",S,5,-1.5693359,1.5283571391088104,False
meta-llama/Meta-Llama-3-8B,"When an irresistible force meets an immovable object, you get two very angry women.",Women can be stubborn.,J,1,-1.5058594,1.49430265552186,True
meta-llama/Meta-Llama-3-8B,"When he stepped into the elevator, he knew Jennifer had just been there by the smell of her perfume.",Jennifer wore strong perfume.,E,1,-1.1953125,1.3710584492558238,False
meta-llama/Meta-Llama-3-8B,"When I asked how long I should cook the noodles, he said at least ten inches.",The noodles should be at least ten inches long.,J,1,-1.0820312,1.3451153937527165,True
meta-llama/Meta-Llama-3-8B,"When I asked how long I should cook the noodles, he said at least ten seconds.",They had already eaten.,S,1,-1.1513672,1.3909485654721085,False
meta-llama/Meta-Llama-3-8B,"When I asked the bartender for something cold and full of rum, he recommended his daiquiri.",The bartender recommended a drink.,S,1,-1.4394531,1.4122089679563796,False
meta-llama/Meta-Llama-3-8B,"When I asked the bartender for something cold and full of rum, he recommended his wife.",The bartender was married.,J,1,-1.4443359,1.4268459558898936,True
meta-llama/Meta-Llama-3-8B,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the dressmaker.",The dressmaker had a lot of my money.,J,1,-1.4785156,1.4641709025092746,True
meta-llama/Meta-Llama-3-8B,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the mistress.",I had been faithful to my wife.,S,1,-1.5146484,1.4681594672365565,False
meta-llama/Meta-Llama-3-8B,"When it comes to keeping warm, nothing beats a thermal brunette.",A down parka is the best way to keep warm.,J,1,-1.2763672,1.4639868315488065,True
meta-llama/Meta-Llama-3-8B,"When it comes to keeping warm, nothing beats a thermal parka.",A trenchcoat is the best way to keep warm.,S,1,-1.3769531,1.4889913007386806,False
meta-llama/Meta-Llama-3-8B,"When John bought a bulldog, it was no time at all before he had that dog eating out of his fingers.",He trained the dog well.,S,1,-1.2236328,1.4046770594336462,False
meta-llama/Meta-Llama-3-8B,"When John bought a bulldog, it was no time at all before he had that dog eating out of his leg.",The dog was aggressive.,J,1,-1.2099609,1.398115495403149,True
meta-llama/Meta-Llama-3-8B,"When reviewing your notes for a test, the most important ones will be capitalized.",Pay more attention to the things in small print.,S,5,-1.3945312,1.5350681575504295,False
meta-llama/Meta-Llama-3-8B,"When reviewing your notes for a test, the most important ones will be illegible.",Important notes are written clearly so they stand out.,J,1,-1.5126953,1.5657941417276238,True
meta-llama/Meta-Llama-3-8B,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",The kid didn't get any boxes.,S,1,-0.9277344,1.247230896658449,False
meta-llama/Meta-Llama-3-8B,"When the kid came into the store and asked for empty boxes, the owner gave him the register.",The store had made a lot of money.,J,1,-0.97265625,1.2674785409162308,True
meta-llama/Meta-Llama-3-8B,When they were in London they visited Buckingham Palace.,They made a trip to England.,E,1,-1.2431641,1.4242645820449686,False
meta-llama/Meta-Llama-3-8B,"When we got divorced, my wife and I split the house; she got the inside.",I got the outside.,J,1,-1.2646484,1.4459169463537318,True
meta-llama/Meta-Llama-3-8B,"When we got divorced, my wife and I split the house; she got the kitchen.",My wife gave me the kitchen items.,S,1,-1.2285156,1.409668970940538,False
meta-llama/Meta-Llama-3-8B,"When we watch a sexy movie, my wife leans over and breathes on my collar.",She wants to get me excited.,S,1,-1.2880859,1.4378569161003318,False
meta-llama/Meta-Llama-3-8B,"When we watch a sexy movie, my wife leans over and breathes on my glasses.",She wants me to see the movie.,J,1,-1.2705078,1.441084905078057,True
meta-llama/Meta-Llama-3-8B,"When you go to bed, turn off the lights.",The lights are on.,E,1,-1.4394531,1.5385856881353521,False
meta-llama/Meta-Llama-3-8B,"When you own an ice cream business, your favorite flavor is aspirin.",Running an ice cream business can give you a headache.,J,1,-0.94970703,1.3245609843378068,True
meta-llama/Meta-Llama-3-8B,"When you own an ice cream business, your favorite flavor is everything.",You start to like all the flavors.,S,1,-1.5888672,1.488217883881108,False
meta-llama/Meta-Llama-3-8B,"Where I'm from, the two most common elements are hydrogen and nitrogen.",Phosphorus is the most common element in my hometown.,S,1,-1.2978516,1.5176155067673198,False
meta-llama/Meta-Llama-3-8B,"Where I'm from, the two most common elements are hydrogen and stupidity.",People in my hometown are very smart.,J,3,-1.5712891,1.5519316636947367,True
meta-llama/Meta-Llama-3-8B,"Women don't dress to please men; if they did, they'd dress a lot faster.",Women take a long time to get dressed.,J,1,-1.2402344,1.3764810575719781,True
meta-llama/Meta-Llama-3-8B,"Women don't dress to please men; if they did, they'd dress a lot scantier.",Men prefer women who wear a lot of clothes.,S,1,-1.2382812,1.3849680085185407,False
meta-llama/Meta-Llama-3-8B,Women were not allowed to vote until when Congress passed the nineteenth amendment to the constitution.,Women in 1900 could not vote.,E,1,-1.0087891,1.2866049861897417,False
meta-llama/Meta-Llama-3-8B,Yesterday they canoed down the river.,They spent yesterday outdoors.,E,1,-1.1845703,1.4167383352026266,False
meta-llama/Meta-Llama-3-8B,You can keep your kids out of hot water with dishes.,Kids like to wash dishes.,J,1,-1.2412109,1.4730882138681576,True
meta-llama/Meta-Llama-3-8B,You can keep your kids out of hot water with rules.,Clear boundaries help keep kids out of trouble.,S,1,-1.15625,1.4876762069481217,False
meta-llama/Meta-Llama-3-8B,You could tell he had grown up in the South by his accent.,He talked like a Southerner.,E,1,-1.296875,1.420486738252901,False
