model,sentence,answer,condition,best_response,best_response_lp,entropy,is_joke
meta-llama/Meta-Llama-3-70B,We live in a lovely suburb; it's just two miles beyond our income.,We can't afford to live where we do.,J,1,-1.15625,1.4377730573370944,True
meta-llama/Meta-Llama-3-70B,We live in a lovely suburb; it's just two miles beyond our town.,The suburb is far from the city.,S,1,-1.0644531,1.4070956635098852,False
meta-llama/Meta-Llama-3-70B,"We used to have food on the table as soon as the customer was seated, but our new system requires more effort.",We have to work harder now.,S,1,-1.1162109,1.4554966161509293,False
meta-llama/Meta-Llama-3-70B,"We used to have food on the table as soon as the customer was seated, but our new system requires more plates.",Our service is faster now.,J,1,-1.1220703,1.444974588763571,True
meta-llama/Meta-Llama-3-70B,"When an irresistible force meets an immovable object, you get two very angry entities.","When one thing runs into another, both become unhappy.",S,1,-1.2978516,1.4680967880570754,False
meta-llama/Meta-Llama-3-70B,"When an irresistible force meets an immovable object, you get two very angry women.",Women can be stubborn.,J,1,-1.2197266,1.4429646585838083,True
meta-llama/Meta-Llama-3-70B,"When he stepped into the elevator, he knew Jennifer had just been there by the smell of her perfume.",Jennifer wore strong perfume.,E,1,-0.8847656,1.329431430639436,False
meta-llama/Meta-Llama-3-70B,"When I asked how long I should cook the noodles, he said at least ten inches.",The noodles should be at least ten inches long.,J,1,-0.9560547,1.3759337307648865,True
meta-llama/Meta-Llama-3-70B,"When I asked how long I should cook the noodles, he said at least ten seconds.",They had already eaten.,S,1,-1.0146484,1.4180880930872966,False
meta-llama/Meta-Llama-3-70B,"When I asked the bartender for something cold and full of rum, he recommended his daiquiri.",The bartender recommended a drink.,S,1,-1.3105469,1.4735612168002354,False
meta-llama/Meta-Llama-3-70B,"When I asked the bartender for something cold and full of rum, he recommended his wife.",The bartender was married.,J,1,-1.125,1.4422604719729097,True
meta-llama/Meta-Llama-3-70B,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the dressmaker.",The dressmaker had a lot of my money.,J,1,-0.9633789,1.3609977121065007,True
meta-llama/Meta-Llama-3-70B,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the mistress.",I had been faithful to my wife.,S,1,-0.9272461,1.343958752422256,False
meta-llama/Meta-Llama-3-70B,"When it comes to keeping warm, nothing beats a thermal brunette.",A down parka is the best way to keep warm.,J,1,-1.1328125,1.4126769824926886,True
meta-llama/Meta-Llama-3-70B,"When it comes to keeping warm, nothing beats a thermal parka.",A trenchcoat is the best way to keep warm.,S,1,-1.0253906,1.3967288672416627,False
meta-llama/Meta-Llama-3-70B,"When John bought a bulldog, it was no time at all before he had that dog eating out of his fingers.",He trained the dog well.,S,1,-1.015625,1.3876495675429694,False
meta-llama/Meta-Llama-3-70B,"When John bought a bulldog, it was no time at all before he had that dog eating out of his leg.",The dog was aggressive.,J,1,-0.9970703,1.3773170375944668,True
meta-llama/Meta-Llama-3-70B,"When reviewing your notes for a test, the most important ones will be capitalized.",Pay more attention to the things in small print.,S,1,-1.1835938,1.4727341118521693,False
meta-llama/Meta-Llama-3-70B,"When reviewing your notes for a test, the most important ones will be illegible.",Important notes are written clearly so they stand out.,J,1,-0.9355469,1.3440805575473473,True
meta-llama/Meta-Llama-3-70B,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",The kid didn't get any boxes.,S,1,-0.8833008,1.3372971854447704,False
meta-llama/Meta-Llama-3-70B,"When the kid came into the store and asked for empty boxes, the owner gave him the register.",The store had made a lot of money.,J,1,-0.99121094,1.3962589068284985,True
meta-llama/Meta-Llama-3-70B,When they were in London they visited Buckingham Palace.,They made a trip to England.,E,1,-0.65185547,1.1707257007980634,False
meta-llama/Meta-Llama-3-70B,"When we got divorced, my wife and I split the house; she got the inside.",I got the outside.,J,1,-0.9091797,1.370455146336123,True
meta-llama/Meta-Llama-3-70B,"When we got divorced, my wife and I split the house; she got the kitchen.",My wife gave me the kitchen items.,S,1,-1.0429688,1.4286918844946777,False
meta-llama/Meta-Llama-3-70B,"When we watch a sexy movie, my wife leans over and breathes on my collar.",She wants to get me excited.,S,1,-1.0537109,1.4156554169362754,False
meta-llama/Meta-Llama-3-70B,"When we watch a sexy movie, my wife leans over and breathes on my glasses.",She wants me to see the movie.,J,1,-1.1123047,1.4340918831734046,True
meta-llama/Meta-Llama-3-70B,"When you go to bed, turn off the lights.",The lights are on.,E,1,-0.5527344,1.0573499341892667,False
meta-llama/Meta-Llama-3-70B,"When you own an ice cream business, your favorite flavor is aspirin.",Running an ice cream business can give you a headache.,J,1,-0.9785156,1.3754441147724492,True
meta-llama/Meta-Llama-3-70B,"When you own an ice cream business, your favorite flavor is everything.",You start to like all the flavors.,S,1,-1.2246094,1.4378268292424732,False
meta-llama/Meta-Llama-3-70B,"Where I'm from, the two most common elements are hydrogen and nitrogen.",Phosphorus is the most common element in my hometown.,S,1,-1.0859375,1.3951161949512865,False
meta-llama/Meta-Llama-3-70B,"Where I'm from, the two most common elements are hydrogen and stupidity.",People in my hometown are very smart.,J,1,-1.2236328,1.4666073184053272,True
meta-llama/Meta-Llama-3-70B,"Women don't dress to please men; if they did, they'd dress a lot faster.",Women take a long time to get dressed.,J,1,-1.0722656,1.4206924600780646,True
meta-llama/Meta-Llama-3-70B,"Women don't dress to please men; if they did, they'd dress a lot scantier.",Men prefer women who wear a lot of clothes.,S,1,-1.1972656,1.462460074290786,False
meta-llama/Meta-Llama-3-70B,Women were not allowed to vote until when Congress passed the nineteenth amendment to the constitution.,Women in 1900 could not vote.,E,1,-0.88623047,1.336810685529839,False
meta-llama/Meta-Llama-3-70B,Yesterday they canoed down the river.,They spent yesterday outdoors.,E,1,-0.52734375,1.0209033933559613,False
meta-llama/Meta-Llama-3-70B,You can keep your kids out of hot water with dishes.,Kids like to wash dishes.,J,1,-1.1464844,1.413160600850503,True
meta-llama/Meta-Llama-3-70B,You can keep your kids out of hot water with rules.,Clear boundaries help keep kids out of trouble.,S,1,-1.0634766,1.415663388027681,False
meta-llama/Meta-Llama-3-70B,You could tell he had grown up in the South by his accent.,He talked like a Southerner.,E,1,-0.66796875,1.1908590336306604,False
